signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	782.96435324299	780.7781899737537	779.1614838632607	564.1393331405769	969.7653438677152	655.0621663452515	737.8452456940124	825.1882348317931	905.9966138471859
Signature 2	578.4573495188691	585.1493749180871	583.1511861896945	451.2344482621185	724.6578252070716	499.01061728465345	555.3956118978765	613.4887623144936	673.7717502235497
Signature 3	40.209543699508465	120.74000269662349	102.54754228899527	0.34361584876282697	475.4903559842283	6.376498576916031	46.34964136636606	171.805357765282	331.70634702275896
Signature 4	2.833858051326172	8.931428600032834	6.250896701869619	0.010649499657033335	67.95411965200773	0.3495631801315284	2.693325976892143	12.763216354821466	29.59460406830661
Signature 5	1389.5719276901825	1389.311259494267	1392.4084126887585	350.1000867795887	2237.1395611381517	831.0371098975492	1202.8876001076837	1574.6538749441688	1943.9090340380214
Signature 6	2.984690800074069	9.466710387174592	6.2133313942629735	0.015317065011360993	57.77540128206691	0.19958411295886375	2.648107857544935	13.742686523548278	34.55897300411767
Signature 7	3.683018264427444	13.325640834730196	9.423986362825392	0.007950088078631259	118.4794423932548	0.2693207102010618	3.9164129510641086	18.812994238543332	48.06751062764537
Signature 8	1547.5457524649419	1519.7349744915382	1522.0002305973942	1070.9394442642	1899.8431547143832	1249.255398010964	1432.8319060577583	1602.3055543711425	1780.4260801682422
Signature 9	1030.0637694012917	1019.6998145898077	1021.1764449348293	641.8872918908734	1331.030269149211	802.7546368355071	949.0772323688388	1092.3930532696493	1241.6886240161166
Signature 10	1.6286541010001403	5.31373691451938	3.453778589155463	0.0066170392453137735	30.04293680843602	0.0943299254534845	1.5216261364874888	7.636767243420291	17.561310630158488
Signature 11	203.51618257562527	181.60596906304195	182.6718735679587	39.01131143458433	331.59091940046443	81.86162562063785	145.81941559078092	215.39643807447496	280.6668477585034
Signature 12	152.00694585381902	149.31178094434142	142.30341365678782	0.3565665803930995	440.9092611697748	6.35221423155711	81.06229632201696	203.5587619193485	364.27929446206923
Signature 13	1.14224009380019	3.759654309767201	2.9338392230606836	0.0026186122225204693	18.032283566442462	0.10178975533845597	1.2588406684252216	5.4058982997735985	12.410830792612456
Signature 14	1.4369992961096858	5.19380479935599	3.396306560800179	0.008634016744139498	33.04924514853282	0.1539636585106486	1.3932376877259878	7.06888402185273	19.17918729099406
Signature 15	1.9887277566116497	6.484179884801277	4.689749458164412	0.03816598528665615	40.84234379399223	0.2086263686641909	2.048105373282204	9.062713023450044	21.842714271598034
Signature 16	663.4059688113581	732.9883866516258	719.480753075968	238.6904445823462	1328.9932406778455	388.0210911360106	608.1284393288496	860.9759012804668	1090.304256419953
Signature 17	1.9139040001660006	6.31757063600301	4.603431971357502	0.010194284010431093	34.68349400479807	0.15881896290590772	1.9512631531318894	8.929954631052507	22.252533637831775
Signature 18	3.2697675819689973	10.33484669866679	7.0394842626883705	0.03441975076638577	68.48856182690527	0.39001885777827905	3.108934579475081	15.361591183495525	33.66504493129461
Signature 19	4.611669451601962	15.244606856876725	10.948795920815837	0.038068127697250605	122.387127594725	0.5408386858901466	4.48191960227871	21.86186393762567	51.17829061477475
Signature 20	1.858334131729237	6.3875950464166404	4.258338364084809	0.03467406509226328	34.963513719133076	0.18862417341187393	1.7858742038580566	9.274175196684036	23.047786083037526
Signature 21	3.0981641169079595	10.490012435696478	8.085397109942418	0.0019220496740818059	72.5952948916285	0.4587081540993977	3.2983201160162188	14.25989458346442	36.441379995339425
Signature 22	1.605808165705727	5.983396956430567	4.272179823550379	0.0019527821022996428	35.382297668839165	0.13354761091064338	1.7029757534592067	8.205324939072625	21.52077891138795
Signature 23	1.700608804359773	6.696478382241283	4.538593660316271	0.005542872981712538	55.65528575371118	0.15099966227601752	1.7285874748716503	9.080607340078398	26.157016026429805
Signature 24	1.4407144606917792	4.954924357093782	3.3325397505267773	0.010013301186631109	31.62720762589354	0.10473183091339063	1.424220196307884	6.8780858295477385	18.511394363215732
Signature 25	108.63343241578609	144.58654619514002	133.88493725299048	0.10015941475042547	438.85150340702154	14.439410788723265	81.98052643067484	202.45187388169307	332.85586916420726
Signature 26	3.013624479694072	12.035480030950042	8.090171436952367	0.04645892446723364	99.56252219884297	0.3197115560418586	3.115249136402825	15.902050300570611	46.075373976332365
Signature 27	101.69451359551215	101.683832723278	101.40328372668844	15.255735302678891	200.02264750762458	48.83939587814468	81.46305312949711	120.49251310168316	158.21941381313505
Signature 28	9.021194014935272	26.082893536020453	21.313114193908646	0.09787262434509607	103.72164841799213	0.6597465069099281	9.67807355253807	36.13577803961475	78.70516476413287
Signature 29	2.799853664888034	10.873708459115655	8.272729195883862	0.005667599913669035	63.352511811883936	0.43047588485270194	3.137119943958644	15.341947815698147	35.419088972985136
Signature 30	12.091065210583881	33.533199132602704	26.035060974909797	0.038524444933573626	164.51941679334408	1.090289517615162	11.783170082850598	47.288991699035044	107.10492634773651
