signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	483.5441385987493	480.7301449367515	481.0301452268825	340.22577549398954	648.3744877884433	385.099501865252	445.77283899415306	512.7643999260264	585.0236820175292
Signature 2	269.2319054057688	269.2432121493503	269.18424360907267	189.80027033474406	387.8276923205263	211.80289321823255	246.54603853557327	290.4785985770726	326.3527848908023
Signature 3	368.4475783662736	380.685819924953	377.524261816513	67.59184899119715	781.3843437281129	159.70927979197577	298.47378569533663	468.42743388904313	608.5590267763216
Signature 4	2.2816244532853664	7.68922393131424	5.5823196047547885	0.005596734854533659	54.989169436507076	0.38252093436384904	2.3210053207735477	10.490774658988585	27.56144271483515
Signature 5	914.1662577576717	875.5649390622843	886.2992077694353	30.651782810897323	1836.6542696128488	326.91882534864976	685.0067753239239	1075.0867914921218	1400.707000409714
Signature 6	3.017932304906508	10.339432398722582	7.142035452540428	0.0239242635365663	62.62899511346083	0.37886294721169345	3.0888590257054998	14.207450183780079	36.974559280604815
Signature 7	3.6475454287587157	10.187933210661424	7.7824575061517764	0.045113300804730076	62.1486945432256	0.5199574750100987	3.5688975464914092	14.459317560490277	32.16922448064946
Signature 8	510.6897801174387	505.8284838605637	506.3805460599269	198.98586877701203	835.964134319418	315.88013514371215	443.0257347370077	569.1735300632058	693.5465022649953
Signature 9	452.0394849274492	464.37330121850954	461.41789465184024	182.63915043167577	746.7441534461068	299.8668312998528	410.28417059684193	520.3018720563018	636.1573609210412
Signature 10	1.6686465054340776	5.444004701712289	3.7650355593703413	0.0047919183265631	36.017046495942544	0.12991313110510094	1.6106208085720437	7.333865942123972	19.48918503115056
Signature 11	92.37610218043714	102.06548507034464	100.81692871799852	3.1283702006337646	215.93710419604477	23.627327507242825	74.29743197467542	129.57290570624838	182.65246857818087
Signature 12	153.54080547544692	185.3724407356643	177.51306989730324	3.660092183872242	469.5010249782715	35.4996934720763	119.84482862454536	242.62200892907094	372.2159933221016
Signature 13	0.9854495750397811	3.412335045348674	2.4567559018899816	0.011878084187940367	24.392667645865657	0.08096006631093107	1.0069847801885599	4.847360671492818	11.8604288894576
Signature 14	1.5729296178157055	5.291506662386355	3.915499178206953	0.015564706032366826	35.499554453360524	0.1477978507695678	1.6736897949006009	7.315307012861217	17.638172835073018
Signature 15	2.101353769110326	7.829581110405831	5.463728821669793	0.002782454496118446	75.13477881812025	0.2517324523103008	2.061831683281724	10.906356645472325	28.500838010793398
Signature 16	499.7287557972352	516.1435494851785	512.7510682958834	96.49129499006145	1031.3012533187361	224.30553742423209	415.54367752810737	619.9771796388848	800.9332678825959
Signature 17	3.4468088498447704	12.025220411375834	8.128901114032471	0.061266043563927515	72.05106539690911	0.32135720591610806	3.601871661514385	16.529353445030004	44.540394971221815
Signature 18	1.948118473487214	7.157376085257776	5.243901657010717	0.0033123149236516103	44.01020317367518	0.15176686267525524	2.1218021062914545	9.827189815696824	26.341873966416557
Signature 19	3.762846457233632	13.077281172738681	9.419297983039527	0.015340483931657276	81.13978893674	0.42911488849728296	4.038771050439246	17.844367419971494	45.91609834316964
Signature 20	2.194413812348153	7.046762195809028	4.98081092841464	0.009355948872224783	41.92576446422283	0.19620883644351966	2.095871738359462	10.070687095657565	23.551250490571753
Signature 21	2.6223157590954767	8.867171210023018	6.020939588153133	0.00284494479366848	60.76854077102821	0.07218519614619454	2.4855740979229406	12.261662712365162	32.27687179394659
Signature 22	1.7032583670244699	5.6501094401612	3.7551027439693287	0.024380322062164016	33.49552341888205	0.24873401642756748	1.6196066452964866	7.955511410061878	21.410593101654015
Signature 23	1.7172811074120116	5.932717231424575	4.088816836865105	0.009010487031246364	34.31297347797532	0.21366977280326566	1.7803492879719218	8.305114939724067	21.7356173882209
Signature 24	1.4970134063303204	4.459585594797922	3.3057737319769362	0.0035502717989852727	31.823999383728346	0.15531935656675225	1.4425770831139946	6.093256764335903	15.959834875809003
Signature 25	81.73042220010345	109.96245221182718	103.25114246882322	0.18461478809329065	319.5379780009213	6.115737978311911	62.35399343917695	149.59233295837748	248.90652975342903
Signature 26	3.5047301273622082	12.160487705932942	7.992569353385072	0.0398940570641207	96.45697560700808	0.26053391063082937	3.2723031747260514	17.296016237909026	43.23211759586277
Signature 27	78.1599507208997	85.60293331361763	84.55689124839955	25.447152101008427	158.81017350039411	41.33259791154985	68.67787268220073	101.3578764705742	134.52823668211204
Signature 28	11.936317701795362	28.165541455641627	23.336053003056882	0.028122002974973442	110.95733906465786	1.10471138178898	11.328487672638403	40.541269945304435	83.00886077721056
Signature 29	2.686312689686111	8.222542128103996	5.694010574707438	0.004140576974533076	50.075711597236456	0.23414706639575858	2.5304766885667345	11.57857606820053	29.922326052993157
Signature 30	18.323971459760408	51.46842633913747	40.94144213530447	0.0538137032235011	291.45771843241835	1.156812389020344	18.82607826757019	75.76293985621233	152.89096994706892
