signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.11540432902118122	0.11473273148848484	0.1148043306030746	0.08119946909164429	0.15474331450798168	0.09190918898932028	0.1063896990439506	0.12237813840716619	0.1396237904576442
Signature 2	0.0642558246791811	0.06425852318600246	0.0642444495487047	0.04529839387464059	0.09256030842971988	0.050549616519864574	0.05884153664333491	0.06932663450526792	0.07788849281403395
Signature 3	0.08793498290364524	0.09085580427803175	0.09010125580346372	0.01613170620314968	0.1864879101976403	0.03811677322004195	0.07123479372203738	0.11179652360120361	0.14524081784637746
Signature 4	5.445404423115433e-4	0.0018351369764473126	0.0013322958483901642	1.3357362421321381e-6	0.013123906786755865	9.129377908445084e-5	5.539392173683884e-4	0.0025037648350808074	0.006577909955807912
Signature 5	0.21817810447677133	0.20896537925114184	0.2115272572242089	0.00731546129138361	0.43834230778349614	0.07802358600206437	0.16348610389592452	0.2565839597833226	0.3342976134629389
Signature 6	7.202702398344891e-4	0.002467644963895604	0.0017045430674320831	5.7098480994191645e-6	0.014947254203689937	9.042075112450917e-5	7.371978581636039e-4	0.003390799566534625	0.008824477155275613
Signature 7	8.705359018517217e-4	0.002431487639775996	0.0018573884262892068	1.0766897566761355e-5	0.014832623995996564	1.240948627709066e-4	8.517655242222934e-4	0.003450911112288849	0.007677619207792233
Signature 8	0.12188300241466317	0.1207227885108744	0.1208545455990279	0.047490660805969455	0.19951411320272505	0.07538905373358286	0.10573406556969159	0.13584093796257896	0.1655242248842471
Signature 9	0.10788531859843659	0.11082895017148199	0.1101236025422053	0.04358929604574601	0.1782205616816484	0.07156726284006032	0.09791984978444915	0.12417705777000042	0.15182753243938932
Signature 10	3.982449893637415e-4	0.0012992851316735773	8.985765058163106e-4	1.1436559251940574e-6	0.008595953817647385	3.1005520550143415e-5	3.843963743608697e-4	0.0017503260005069146	0.00465135680934381
Signature 11	0.022046802429698597	0.02435930431273142	0.024061319503102273	7.466277328481538e-4	0.05153630171743312	0.0056389803119911265	0.017732084003502485	0.03092432117094233	0.04359247460099782
Signature 12	0.0366445836456914	0.0442416326338101	0.04236588780365232	8.735303541461198e-4	0.11205275059147292	0.008472480542261648	0.028602584397266196	0.0579050140642174	0.0888343659479956
Signature 13	2.3519082936510272e-4	8.14399772159588e-4	5.863379240787546e-4	2.8348649613222833e-6	0.005821639056292519	1.9322211530055146e-5	2.4033049646505009e-4	0.001156887988423107	0.0028306512862667304
Signature 14	3.754008634405027e-4	0.0012628894182306336	9.344866773763612e-4	3.7147269766985263e-6	0.00847244736357053	3.5273950064336e-5	3.994486384010981e-4	0.0017458966617807199	0.004209587788800243
Signature 15	5.015164126754951e-4	0.00186863510988206	0.0013039925588710724	6.640702854697961e-7	0.017931928118883115	6.00793442268021e-5	4.92083933957452e-4	0.002602949080064994	0.006802109310451885
Signature 16	0.11926700615685808	0.12318461801555572	0.12237495663386239	0.023028948684978866	0.2461339506727294	0.05353354115136804	0.09917510203534782	0.14796591399496056	0.19115352455431883
Signature 17	8.226274104641453e-4	0.002869981005101631	0.0019400718649242176	1.462196743769153e-5	0.017195958328617925	7.669623052890407e-5	8.596352414115476e-4	0.003944953089505967	0.010630165864253416
Signature 18	4.64944743075707e-4	0.0017082043162906387	0.0012515278417686675	7.905286213965657e-7	0.010503628442404577	3.622120827571724e-5	5.063966840791061e-4	0.0023453913641281205	0.006286843428739035
Signature 19	8.980540470724665e-4	0.003121069492300401	0.0022480424780523933	3.6612133488442186e-6	0.01936510475817184	1.0241405453395774e-4	9.639071719425409e-4	0.004258798906914438	0.010958496024622823
Signature 20	5.237264468611342e-4	0.0016818048200021546	0.0011887376917457376	2.232923358526201e-6	0.010006149036807358	4.6827884592725456e-5	5.0020805211443e-4	0.0024035052734266266	0.005620823506103045
Signature 21	6.258510164905671e-4	0.00211626997852578	0.0014369784219935879	6.789844376297089e-7	0.014503231687596232	1.722797044061922e-5	5.932157751606064e-4	0.0029264111485358384	0.007703310690679378
Signature 22	4.0650557685548193e-4	0.00134847480672105	8.9620590548194e-4	5.8186926162682615e-6	0.007994158333862064	5.9363727071018484e-5	3.865409654645553e-4	0.001898690074000448	0.0051099267545713645
Signature 23	4.0985229293842747e-4	0.0014159229669271063	9.758512737148221e-4	2.1504742318010414e-6	0.008189253813359264	5.099517250674598e-5	4.2490436467110303e-4	0.0019821276705785365	0.005187498183346277
Signature 24	3.5728243587835804e-4	0.0010643402374219382	7.889674777987914e-4	8.473202384213061e-7	0.007595226583228722	3.706905884648025e-5	3.442904732968961e-4	0.001454237891249619	0.003809029803295705
Signature 25	0.019506067350860006	0.026244022007595985	0.02464227743885996	4.4060808614150514e-5	0.07626204725558981	0.0014596033361126276	0.01488162134586562	0.035702227436366946	0.05940489970248903
Signature 26	8.364511043823888e-4	0.0029022643689577427	0.0019075344518818787	9.521254669241217e-6	0.02302075790143391	6.217993093814543e-5	7.80979277977578e-4	0.004127927503080913	0.010317927827174887
Signature 27	0.018653926186372245	0.02043029434692545	0.020180642302720656	0.006073305990694135	0.037902189379569004	0.009864581840465358	0.016390900401479884	0.02419042397865733	0.032106977728427695
Signature 28	0.002848763174652832	0.006722086266262918	0.005569463723879925	6.711695220757385e-6	0.026481465170562733	2.6365426773006684e-4	0.0027036963419184734	0.009675720750669315	0.019811183956374833
Signature 29	6.411247469417923e-4	0.0019624205556334116	0.0013589524044647823	9.882045285281803e-7	0.011951243817956194	5.588235474839107e-5	6.039323839061419e-4	0.002763383309833062	0.007141366599759703
Signature 30	0.004373262878224442	0.012283633971154529	0.009771227239929467	1.2843365924463269e-5	0.06956031466167502	2.7608887566118e-4	0.004493097438560904	0.018081847221053063	0.036489491634145325
