signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	346.4623879981304	339.0671154216401	342.0543771557102	107.94743224597613	506.5571595928642	234.08292741554112	304.63587005682814	373.447684083891	437.902275800958
Signature 2	48.08241513623838	48.084735262135084	47.37381739093969	2.337458928611544	125.92010531534139	11.218692942709712	32.48281185742299	61.038191030086985	89.6323306436803
Signature 3	1374.470015313144	1359.773314685693	1362.9989957761582	904.9921083697733	1718.7356553928164	1118.7977191627826	1277.2447528865946	1443.4835780645967	1584.112302478644
Signature 4	6.623818539417417	20.628627302046468	16.002573935172478	0.07002788310783425	119.90088141941654	0.6752803183041041	6.679961031270243	28.700037923004086	71.64510589433763
Signature 5	52.65138586801176	153.25656681091868	117.43328076394661	2.0038503604883298	696.5160920825273	8.35033411571345	53.75527299469848	227.32625404214465	444.04817688112104
Signature 6	22.171663464088713	51.474063305618124	41.47563370713283	0.01074435786598016	260.5291578918584	1.800585326371765	20.325163937013627	71.5597335567656	159.1298143596723
Signature 7	4.5776180149326455	13.656109896559201	9.863240159866518	0.004331916716718859	75.49793813485934	0.5165915466966565	4.469761428073209	19.019366774379886	45.52726710046138
Signature 8	778.9808626960798	761.6100696674146	763.8316145091949	445.22186414333953	1120.8644684452292	539.4083770817215	686.4365037725876	832.5860918204432	996.348582844032
Signature 9	362.3696193872215	365.04300387058487	363.43867095586256	133.85520462800667	650.7910087056503	209.0730468587618	314.05506538587366	415.90985877976067	517.635296698177
Signature 10	2.2126912050448837	8.176998905855767	5.936638547560534	0.02338805846370984	46.295403660559224	0.18088556115350615	2.3575670969193903	11.174186467121332	29.477870471065227
Signature 11	66.58088846269965	71.13257597547124	68.7419288742328	2.680507439888086	180.3309808812807	11.773411941606046	45.57673022385846	93.48533655760741	138.69010236032037
Signature 12	37.043028468570505	96.40182772994694	89.89577582335127	0.1142974356440351	304.6948635658631	3.741485383551409	42.850728285555704	137.84343352105634	243.55394114739732
Signature 13	38.68840868857062	37.82315263475499	37.67741105631175	0.5756364390027974	98.18892094925484	5.8591120787366435	24.61596327231149	49.567026543173256	72.81312943395376
Signature 14	3.5339539372648394	12.656209005671549	9.405403021107805	0.009668756099186916	103.65418191628655	0.42142550841058657	4.057149641488955	16.907425364305215	41.24389947454997
Signature 15	6.978849809754918	22.778555263745417	18.106389130092268	0.013725885439406844	130.6801922144135	0.6950884048125194	7.339905999747865	33.38002316640055	68.8845414814166
Signature 16	239.11431689089528	287.6476390884561	284.73154258898774	0.06119242387476514	654.4275398862122	55.62389348817126	202.48151623437317	364.9395319568967	531.7338016468074
Signature 17	1.591627386214551	5.93699170883911	4.335344678510378	0.001939074404580928	37.375357191073924	0.12745051503454186	1.6484853313110808	8.55948535245481	20.343668703577098
Signature 18	1.9538380297118447	6.722116755233118	4.807080037414346	0.0030530802090397045	47.27218325462954	0.15215647523728082	1.989806936662609	9.027401032025827	23.433449690592496
Signature 19	10.007691669380478	31.811026902199163	25.159188976623035	0.008276536750477483	139.45697126741283	1.2328332189048734	10.961471656604532	46.36753150812955	102.49354248925125
Signature 20	7.64896300412024	24.10429701936516	18.31990742428601	0.035929710539793824	122.44399614740772	0.9446039930218514	7.582615710046534	36.10485880957205	75.92781601453868
Signature 21	5.529179378935282	19.36201793027948	13.603388775217109	0.020649995506678214	124.38631869189464	0.40019048752418135	5.3974484391158875	28.57457325162987	62.78986499115186
Signature 22	3.1837177373325876	12.371187298008573	9.079140140364995	0.0011999543685320664	84.84151965824607	0.17692053698394802	3.60914049791685	17.46481704687956	41.57326857585553
Signature 23	3.4081755603128876	12.533948108820558	9.07952117899178	0.14649709237743744	70.04148918943321	0.3545973644694415	3.4979178871013676	18.18733016545051	45.98299635065984
Signature 24	2.4663463424314926	10.114640289453865	7.4509144589027	0.0347180508612746	65.68181323875385	0.21405826190071675	2.696757328474777	14.221965156959866	33.316324161523426
Signature 25	87.73406837932232	108.51430304382836	99.04012047880366	2.0653340744862865	341.31346388820333	6.48302679682186	56.44961348132331	151.08751640695252	267.0253119934879
Signature 26	16.047288995563562	45.19743894959489	33.9393603373466	0.10970496660265666	196.70240261050338	2.0330882779384893	15.233931637509405	64.07729160216675	135.8527470473566
Signature 27	10.991466000113833	15.379011734001828	12.703610916159633	0.02946525634095585	59.44723331310867	0.5273376478141873	6.418819989278554	21.87731234307266	43.476628286847784
Signature 28	53.46826978668125	58.290547188960076	56.15614991227868	0.635114907241679	148.6597319109639	11.044039490904094	37.53815365178344	76.5764780540768	119.91333212060856
Signature 29	3.1447706804176354	11.394930209434914	8.877803918565094	0.001009719139676498	64.8236065550055	0.2380622295116834	3.460337347238383	16.389674000501252	36.53730390404229
Signature 30	13.87384575409435	34.05697803546864	26.485172711557794	0.025499185763883506	163.98349954956504	1.2950522278252738	12.91173438875156	49.799148553758876	104.42019382859239
