signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	302.14690803879085	308.0549041249877	306.56264183897224	182.70558914127236	458.0484346530592	225.1994989422424	276.99924354710356	338.2094796751002	399.6924690108272
Signature 2	341.0323237150795	343.06368691184497	342.36981010628364	240.53059965541354	432.7672312648517	281.15712297028443	321.3006797522446	364.33041062106844	407.5203420271889
Signature 3	583.3511061648173	608.5308964988856	606.1044400954638	268.3217643186047	919.1040921241881	385.5207106736681	531.0109784348062	692.7734272792949	828.238831923571
Signature 4	2.5186426702224054	7.665275565893855	5.296066328206118	0.002037195944906802	44.947423233103954	0.19405070961421425	2.3988170429914923	10.509832505673204	28.00499198788036
Signature 5	532.6590080267692	610.8360465985212	606.0348960444594	4.857076157936261	1569.7859502817344	69.11474950175908	431.4447276599834	808.5295063248417	1168.462593694809
Signature 6	2.4666583936797526	8.483565756399452	5.73034676038031	0.010167132634611515	66.18034669875658	0.1966309803081506	2.3496504552565596	11.789331868811237	31.196695006616334
Signature 7	3.2328262139886688	9.60814201222205	6.4623172230136285	0.005958247201359125	60.178615520789684	0.19628969104250266	3.0332299610920037	13.197633559352823	35.45400773370155
Signature 8	285.11741401275606	263.2795794247127	265.1480953209573	4.0538443748015	570.2746619183945	84.33145455547515	200.87244663838942	324.70338927548266	441.33786026581606
Signature 9	312.61084852301366	311.34853070107596	312.15248886866664	105.13746125011619	546.7545702268296	171.56517649563648	262.4003235824992	360.4846885169121	454.6422610392026
Signature 10	1.2229429563437604	4.868095218327763	3.335002368341172	0.00498948330507325	34.301706527003866	0.11228242546376421	1.2581945242906043	6.648550398200313	19.9115979490809
Signature 11	130.3445435369959	138.44532401819868	137.30214307810633	0.8463123280519076	279.1811066753275	48.830502943769204	110.42126807935001	169.39416465184186	222.8529746162901
Signature 12	180.55299411091582	195.32342146710835	188.543426008275	12.91207411175526	462.5242790316084	51.413173949293984	134.50090224324708	252.82991488574004	369.584717092556
Signature 13	1.451494553728526	4.349571566384785	2.9266311083856222	8.808909920830592e-5	31.981893777841016	0.08077637066390755	1.3401634097759962	5.960184723884448	15.349800526813398
Signature 14	1.5250183298900026	4.57325241641332	3.2810292571334214	0.01551938954908026	25.518439363786808	0.14481272522655078	1.475876143225793	6.482671911818471	16.07059305948046
Signature 15	2.960429257354016	9.04891155086024	6.5063276912900845	0.01616273833815383	52.52910198950224	0.22342615782135244	2.9570448062960066	12.735524408495833	30.358491822373637
Signature 16	391.75808408279573	397.12474797067495	392.3600497711423	2.301712053383294	882.3241065058971	114.95325195766503	284.1083126701619	504.588460328486	697.165838733408
Signature 17	3.447711965138031	10.298108382450412	7.672597076463854	0.044549134016073945	77.55017233163505	0.30814509227304593	3.4407330058707393	13.668205836359345	35.536102515962554
Signature 18	2.4175861897805113	7.490385560748385	5.390771227045982	0.013050237311487531	52.96434233536118	0.23850265411235777	2.490061072799502	10.135725747489092	26.529295870140146
Signature 19	5.322324818045784	20.19827424167761	14.310625827348934	0.084572636991605707	131.1348929643965	0.545593724677937	5.7094078189914725	27.788887079002333	77.1554706230669
Signature 20	1.9266024736509166	7.103227350093116	4.7338604774970925	0.015439039333158806	52.912508667314746	0.17521448336620893	1.8476377030787816	9.799217920683425	25.590878028959047
Signature 21	2.4652129662936826	9.410921507625305	6.3997790672407735	0.001359770166040588	73.52569703690192	0.19769053051108992	2.3740734469804567	13.486978856229271	31.99703594496462
Signature 22	1.4803312715305998	6.117641725089472	4.130244298184113	3.6325437782447833e-4	42.49875253608313	0.1373782587955859	1.5373548138701967	8.751645663478165	22.90999882405179
Signature 23	2.263541281753284	7.636456896050479	5.569342816149671	0.03642437904063645	53.17507989129497	0.22660563129689876	2.3569204720481602	10.765992653660467	26.88569501536462
Signature 24	1.2325520552965248	4.12999810134878	3.1746792775393056	2.6669628921233184e-4	26.756760292602433	0.12477120474148175	1.3473276872917304	5.758734146379415	13.943374687100162
Signature 25	62.342760560252266	104.70952715277159	96.06866651312424	0.4049636973002859	293.48081824080367	5.983735201450562	53.48589578063721	147.32055603659745	244.20434570691717
Signature 26	4.946228018737836	17.65014014251703	12.19055471643819	0.01588222112795284	116.24237830074736	0.5211969854433665	5.063440365838761	24.603908293133767	64.93863835355225
Signature 27	60.757640363099654	64.51878610983202	63.3950242294977	4.315453742799061	132.4248255890371	25.982075787120497	49.59517105969885	78.56731906826525	108.83511632721063
Signature 28	4.650796963717241	15.58333879298014	13.14202811948807	0.016760148362012946	84.93023232540763	0.35035675249486237	5.31925059834045	21.45421847868515	47.91171723116938
Signature 29	3.5236832328062793	10.503353751796286	8.308302747714748	0.03306692693073211	58.49011312336205	0.3802716660261103	3.7422142330987778	14.78412695076565	33.30380342626
Signature 30	11.815899889579331	38.04588848250785	26.549977063854044	0.040724573886522016	234.3453836032919	1.3980859293655528	11.6404245557448	54.55574615744244	133.29278055434193
