signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.06610181999800258	0.0733891922097564	0.0729926540263235	0.027688733045395455	0.11166988138008098	0.04567315492749868	0.06326749285640784	0.08353560924704811	0.10051546798899902
Signature 2	0.01755536399875781	0.01616729477792236	0.01613228924727631	9.556668219277856e-4	0.039040689744987186	0.004590654801529215	0.011573535390705806	0.020283603595839077	0.029361911954045757
Signature 3	0.29264292788143476	0.29507457764802736	0.2936315963498387	0.1924196518569613	0.4291807186515713	0.21997057878560972	0.2651073693455129	0.3234799112402489	0.3780337096482643
Signature 4	0.0014314346152529502	0.0045679715912006645	0.0031264631960601008	1.0613451787739186e-5	0.028956396716082355	1.6223344145444208e-4	0.0013910638209720157	0.0066085680388501215	0.015887725580389003
Signature 5	0.2275827216803298	0.20218918113251655	0.2032449022261707	0.009053455326980478	0.40397768212692897	0.045459058370323234	0.1516679360333854	0.25410903885325936	0.3433298339567674
Signature 6	0.002284196606500228	0.007356311278391323	0.005261954111969778	2.757980036545517e-5	0.04959030241117364	2.641871911699585e-4	0.0021890020727445138	0.010704343620062166	0.024035946942744996
Signature 7	0.0015900506116181866	0.004748579106899	0.0036396073702721354	9.060835795012089e-6	0.02152728510893377	1.9695547362645795e-4	0.0016405228494245133	0.0067032812004013	0.014945423188878
Signature 8	0.07033805198205872	0.07634765186336133	0.07481115080636835	0.003906371676886718	0.16206368536774393	0.017958008649741015	0.0569073752141912	0.09535228380975738	0.1332487318705494
Signature 9	0.0822118699986286	0.08013630966709728	0.07971498672018057	0.01405118618045499	0.16593267389576125	0.038089347209690684	0.0634123459485313	0.09493633608930281	0.1274327633363491
Signature 10	0.0012069260352871468	0.003199348768151758	0.0023904813198526867	2.766458176309024e-6	0.016456750548154698	6.806907682282585e-5	0.0011134744767401167	0.004456652594968492	0.011296945560931339
Signature 11	0.005282677036785858	0.013414273619450431	0.01258583110955985	3.948582152014931e-6	0.0429927092838699	6.446849064691189e-4	0.006135643558937364	0.018882649016287018	0.03271008171698554
Signature 12	0.007674342938732899	0.022560083060430246	0.018240503753743732	4.336847751759824e-6	0.08124983545619129	4.328794683173867e-4	0.00816048317034258	0.03345641542326816	0.06490070831530499
Signature 13	0.005706025514521572	0.007571805225415571	0.007104642470746188	3.687969668714131e-5	0.025118815016694673	3.9211818466223397e-4	0.003958302238150146	0.010530237802456911	0.01813964688727336
Signature 14	0.0010893786389978197	0.0038419853891031495	0.0026467147206402585	7.171955366623413e-7	0.026096773946623353	1.0163972159696967e-4	0.001101291030483502	0.005100208665179831	0.013597539064566955
Signature 15	0.001075340089017422	0.003872875232942358	0.002607873073074831	1.7174052435696177e-6	0.024372877728412182	9.75609617650387e-5	0.0010041853521985788	0.005703121094452681	0.014472356400491092
