signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.07899325331877166	0.0801993223839701	0.08018449688875479	0.05143211799776099	0.11362217833488773	0.06222412225283342	0.07503083287587775	0.08591171811705445	0.09630774229334203
Signature 2	0.09568671988201818	0.09726537101703803	0.09707799800380726	0.07542120629581714	0.11474978462907544	0.08659260494765035	0.0935039446764686	0.10123292817349958	0.1076646415290208
Signature 3	0.10368455111467184	0.1016304942132034	0.10187812102751428	0.04635525189050384	0.1618643130008643	0.06384229127100796	0.08657211192650698	0.11689525045007779	0.14082221810788673
Signature 4	2.4746722153530347e-4	9.276261062925098e-4	6.612888042151835e-4	2.2053974556313037e-6	0.005602148352260872	2.9179628315457734e-5	2.5848800207913913e-4	0.0012765644804232166	0.0035862000809277392
Signature 5	0.22356389607456145	0.21638994013513427	0.21698572637136837	0.05848163208289492	0.3832140178413738	0.11824823544242524	0.18124092263066255	0.25017471617847403	0.3157335045454018
Signature 6	3.532150677169177e-4	0.0011544906376639995	7.974940959278583e-4	4.6347041004730255e-6	0.006947880657923985	4.237784399523101e-5	3.473065996580283e-4	0.0016608328054835038	0.00406072179717011
Signature 7	4.045485741065556e-4	0.0014002687573880603	0.0010092051286228645	2.3804476808588116e-6	0.007416474939326685	3.3301042930877215e-5	4.145313097765535e-4	0.001965001109405686	0.005249865835361872
Signature 8	0.1516881191480658	0.15268217085854285	0.15238967407797088	0.10093640468124156	0.22433006043141046	0.11356103167124616	0.1409484009323163	0.1652780525163215	0.19109488585135673
Signature 9	0.13981699107633197	0.14671067723544548	0.14650533304772334	0.10141408586998417	0.19350112120315907	0.11816276945210151	0.13597332469257803	0.15697872136801422	0.1768942230139014
Signature 10	1.905846967131031e-4	6.965226481810517e-4	4.728385782393253e-4	7.847125019836719e-7	0.005121320991609261	1.580266238827601e-5	1.950094281464493e-4	9.5341566966122e-4	0.0026159962086086297
Signature 11	0.010521053416697264	0.01266121833296443	0.012145432654077104	8.740777571073917e-5	0.03582646220060956	0.0019177398180547224	0.007842185576086935	0.017341510302099385	0.02584223626670156
Signature 12	0.04321273957226795	0.04423241376955744	0.044014340544649234	0.005077195051870944	0.09045689260307185	0.013848432691010827	0.0331209578113333	0.05555090356886266	0.07828696423870873
Signature 13	1.1131788530075419e-4	4.655089382963373e-4	3.252150957738334e-4	1.2000932625131936e-6	0.0030495202867958093	1.1410478158865613e-5	1.1411273231450279e-4	6.389815829789826e-4	0.0017059364428376955
Signature 14	1.388332895280955e-4	5.771895881669766e-4	3.870258570603008e-4	2.7852600940969456e-7	0.00481456215998805	6.854875765176212e-6	1.4418889745619457e-4	7.987608631615015e-4	0.002157087402189141
Signature 15	2.5602437355915387e-4	8.688662580150347e-4	6.324452172591303e-4	8.856462099033177e-7	0.005707021688859884	2.4477901941275108e-5	2.6026868692867255e-4	0.0012197788181114802	0.003114400478984325
Signature 16	0.08147628569897689	0.07869425990118747	0.07929146231960676	0.001834251392039281	0.14917131062614894	0.016102889489224125	0.06118717355044961	0.09676799207862462	0.12970639117201116
Signature 17	3.2927659142514875e-4	0.001118714185351289	8.150023238156769e-4	7.15067868959101e-7	0.007610337410463249	3.3735160746262175e-5	3.367086257895358e-4	0.0015596798233369906	0.0035870643751510587
Signature 18	4.1213314632911253e-4	0.001434739555527024	0.001007298296707173	2.4426914720350904e-6	0.011550602536808015	2.1580847565799798e-5	3.9574983349191517e-4	0.0020268411360053304	0.0052946248175028314
Signature 19	8.460908679764874e-4	0.0029562464596615246	0.0021205382828914333	1.0032247825610893e-5	0.02275930457845062	9.579997033424817e-5	8.639532882863132e-4	0.004129236891912953	0.010048599518293443
Signature 20	2.193442083535279e-4	8.625411154305323e-4	5.863308485790398e-4	3.3506454368188143e-6	0.006162576098164571	2.169815410450975e-5	2.1591367159070512e-4	0.0011904354986640366	0.0032124740465836027
Signature 21	2.5969633138977425e-4	0.0010124645058815346	6.997313482648982e-4	2.2110026826533693e-6	0.009681402666308018	1.788222547667756e-5	2.5754499787296054e-4	0.0014259486724927722	0.0037706106330355335
Signature 22	1.5542709603774463e-4	6.047166753387667e-4	4.162596117853647e-4	2.67256164971701e-6	0.004476455407584752	2.3272142225147956e-5	1.508749770939676e-4	8.204091632376023e-4	0.002436875041179937
Signature 23	2.7272011413721005e-4	9.790050769742566e-4	6.545262889105401e-4	4.5989165777281094e-7	0.006276390888337486	2.991428193863832e-5	2.5797814666032534e-4	0.0014053904108286427	0.003549081058966323
Signature 24	1.5425178554410052e-4	5.060826185014944e-4	3.576241294612688e-4	2.4713810119938925e-7	0.003885298783145886	1.2479265948734755e-5	1.5198670643011748e-4	7.037973795188655e-4	0.001797790134083849
Signature 25	0.007123382549396279	0.01494466690148675	0.012635224614366536	9.962054372406544e-6	0.05990161350633316	9.373708874157386e-4	0.006601802901356493	0.021126876210716287	0.03982897854271092
Signature 26	4.6408228512638885e-4	0.0014711836307923275	9.88821022118225e-4	1.0584799036612174e-5	0.010387557140299047	6.157766681337409e-5	4.590401139380588e-4	0.0020564249970354926	0.005354772697388692
Signature 27	0.0291445660101667	0.030287564053266644	0.030044863428341423	0.015441730653348635	0.04401465571450565	0.021374193581198478	0.027160096130922372	0.033313771915600775	0.03936788019022477
Signature 28	6.436931170083131e-4	0.001721923597575783	0.0011856858434142405	5.756458263720482e-10	0.011002210522429988	1.4588163385878875e-5	5.767910657433946e-4	0.002427933883250608	0.006189683983206321
Signature 29	2.9317837093650217e-4	0.0010616173740676598	7.119568627443817e-4	1.1021465497786378e-6	0.010422643454164424	2.098017291013936e-5	2.695322115065823e-4	0.0014941396770562219	0.0037315744054657847
Signature 30	0.0014001442896889073	0.004482193469096977	0.0034493214358985638	1.8057403091290523e-5	0.03308605755659685	1.3066017531270985e-4	0.0014751648474583747	0.006357011633638689	0.013464649233449179
