signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.05472512541959498	0.05512343866115359	0.05481611511232547	0.022279346050029836	0.09277066317565659	0.033336047166561064	0.04740566049382	0.06295872407733402	0.07843483620527962
Signature 2	0.07421944804600891	0.07376500031288986	0.07380919150747156	0.05208432490307317	0.09624638572717334	0.058086077025362226	0.06821736928508632	0.07923213267653739	0.08898487547900741
Signature 3	0.033011940027500894	0.039834714002413736	0.03806494995842719	1.4499339816975853e-4	0.11425389755218429	0.0035058058619176994	0.02334122289095439	0.05372627039180622	0.09054125448129688
Signature 4	9.762873303393099e-4	0.0028056351762893146	0.0021295974284806793	7.030630439833127e-7	0.017809317862227534	1.3387727670026393e-4	9.597194907743666e-4	0.004019416739072258	0.009059888010159325
Signature 5	0.2304782811947824	0.21906422539919848	0.22254639807439838	0.0046920449359297645	0.4180146633141394	0.09520509395301546	0.17735590567970508	0.26268819615941247	0.3297305064957608
Signature 6	9.959832104075553e-4	0.0033503903515474647	0.0023860288871127974	4.8566555335999e-6	0.017403247506062675	1.1077138670460585e-4	0.0010071739987938427	0.004739271622955676	0.011545728373491597
Signature 7	0.002890339830634067	0.008132252617068446	0.006659467053024804	7.954611630791066e-5	0.044671009724915084	2.860901132307705e-4	0.003048875969882277	0.011865059662559109	0.023173991786505452
Signature 8	0.16234847820252668	0.16667122392429692	0.16618605976309675	0.0916642171755636	0.2508201745206816	0.11906059955634384	0.1506807668209659	0.1830252760707184	0.21548052448044605
Signature 9	0.16801729167352097	0.1748273770469738	0.17406273858388394	0.10715436823574305	0.252951177933301	0.13234805467225552	0.1595771581293939	0.19025202315485634	0.222865489516184
Signature 10	6.129881250551295e-4	0.0017642543349047728	0.0012789438952359815	4.594931402809788e-6	0.012801703991214879	7.425389031031924e-5	6.018983526636512e-4	0.0024535285159658056	0.005885403946175546
Signature 11	0.03534994016402612	0.03439500980204668	0.034858689108992785	0.0014447918263630099	0.07180105574117328	0.010223200516475855	0.026944232121162495	0.04250560979400166	0.0567889476822826
Signature 12	0.004804903427606463	0.014838719570917504	0.011865137433366988	2.8401843900136865e-5	0.08260301635119488	5.712274560186711e-4	0.005196142605838773	0.022021824265858598	0.04313495900551669
Signature 13	3.699682708158511e-4	0.0014137950288250554	9.803746241750198e-4	1.2043572168047445e-7	0.008052781771957814	3.15698163640022e-5	3.967041714023734e-4	0.001911631200496085	0.005238172932149319
Signature 14	4.375473946678988e-4	0.0015386302649405665	0.0010076887953985323	2.1512271689969843e-8	0.009972163066655824	1.789540347098224e-5	4.041172357738183e-4	0.0022151534001765352	0.005602789185192459
Signature 15	7.16534839965351e-4	0.002630081164240307	0.0017262308389825957	1.7504075877214807e-6	0.016786661791158227	5.2166368727769314e-5	6.711779950115072e-4	0.0038704228239144884	0.009696550796851654
Signature 16	0.12362487698359781	0.1331401098690516	0.13191163315715865	0.027757627098777764	0.2525855142641776	0.06153231164438136	0.10890729796211177	0.15841079097127103	0.20663955229882375
Signature 17	9.47388613438674e-4	0.0028280268709473064	0.0020310634801093182	2.0757738484354988e-5	0.02138046840660328	1.2946515570203608e-4	9.297630315026587e-4	0.004002298531494459	0.009310913484002236
Signature 18	7.485254355086243e-4	0.002718348349181099	0.0017672942972248164	7.522022922649684e-6	0.025121036870014803	6.659908474568235e-5	7.524931655700754e-4	0.0037444246950418107	0.010161600812157326
Signature 19	0.001884697254629089	0.006819195105712122	0.0049162120471514794	1.2909506309790136e-7	0.037223012943487566	1.5196356297861937e-4	0.0019183576206414082	0.009819922084397043	0.022919682619476127
