signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.026250437602573336	0.024778045328241707	0.025106964953380106	0.0015428417465144426	0.054309543755373696	0.011352214892077668	0.019242976394648843	0.029615554777111967	0.03963752860177934
Signature 2	0.11524778070172335	0.11461073928676616	0.11474940812512159	0.09619025822480669	0.13711691719248215	0.10252147030905609	0.11068819593749264	0.11882831286658674	0.1266333740308548
Signature 3	0.07734648413028884	0.07791977474721586	0.07829763377933063	0.015883475717196782	0.13559610839237995	0.039170076286687	0.06320242838726359	0.09277977486637753	0.1178952819055033
Signature 4	2.6305689313649706e-4	9.13230996323221e-4	6.844781463261234e-4	4.0285388171334995e-7	0.005433492156470378	2.8206087333862145e-5	2.82522558426532e-4	0.0012404249542491736	0.003145661520225907
Signature 5	0.17618445441808808	0.16198306427030762	0.16461788830669238	0.013007500813301848	0.3109110635580925	0.0635134201318246	0.12486828860055545	0.19854681168946814	0.2634783932094352
Signature 6	4.0936419574758715e-4	0.001370942440006442	9.462212881721178e-4	6.687098247504947e-6	0.009114050085715428	4.2744249907918506e-5	4.0047471277286585e-4	0.001994653480493761	0.004755628483139479
Signature 7	3.3058086310744513e-4	0.001080980218484513	7.766255519857075e-4	1.8577888134014477e-6	0.007566072860808064	3.255443101802103e-5	3.455582640199218e-4	0.0014731483006565772	0.004062381476495002
Signature 8	0.18838986656982076	0.18947015737019934	0.18921275454345726	0.12771410301381464	0.25169998080762407	0.1512589919604719	0.17705522845912386	0.2023376814370443	0.22396119550533192
Signature 9	0.18719082010999152	0.1894752031901734	0.1892119578914851	0.13186561164445043	0.2339024007487187	0.15610814278274326	0.17798537662252817	0.2016142119764767	0.221264307677897
Signature 10	1.267150844108375e-4	5.238275568039339e-4	3.7758913195664473e-4	6.785346465214804e-7	0.004720099225563657	1.129592758581553e-5	1.405417628365859e-4	7.091322989409455e-4	0.0018665025828462436
Signature 11	0.015107243712593916	0.014148392450549248	0.014124968000342897	5.06025632217796e-6	0.04257357493174771	0.0018399971950141696	0.00828110907576637	0.019524308598829983	0.028084493534978747
