signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.16048967507810713	0.16209112146595384	0.16159439976899692	0.10548597326907301	0.2191031010725847	0.12473059796788424	0.14803493345431606	0.17590202950921535	0.20035468041349433
Signature 2	0.00783443080170899	0.008845707868531302	0.008207991952048941	6.979843787280995e-5	0.03247575878445257	5.502614679918588e-4	0.004647881937912464	0.012350327212480456	0.020879872802437197
Signature 3	0.12358631739655049	0.12653018786747144	0.12704746819375345	0.023870917488999416	0.22871258037888254	0.06065977045310543	0.10611801902983847	0.15006667574416332	0.192221732522813
Signature 4	0.0026820191043357396	0.008494152521655429	0.006552867322975425	1.1821207847927831e-5	0.04689529438152252	2.482036294078095e-4	0.0028199645714698414	0.012008759309571999	0.028554079353227617
Signature 5	0.049446672508287985	0.08258886913646689	0.07237766757550754	4.739463571233188e-5	0.3733909533900172	0.0023066665249170505	0.03610335837277935	0.12256247248355126	0.2137051036202731
Signature 6	0.005331439997420019	0.013922973746631052	0.010658015602777127	3.599792191339807e-5	0.08734814023862536	5.098762468642917e-4	0.005058319824923853	0.019276865242214985	0.04506795481675726
Signature 7	0.0012489333846378956	0.003757679252391706	0.002660479267268664	1.906666102847593e-5	0.023748981997044446	1.2402012022556938e-4	0.0011763780983059164	0.0052913693070678666	0.013644537341364801
Signature 8	0.0596852794117141	0.0640121766073377	0.062433495039010904	9.284218645778189e-5	0.16459794937272254	0.00339975024054559	0.038991080866710964	0.08612449528674201	0.1365397973626892
Signature 9	0.08507110999927756	0.0907621015339133	0.0899048311793168	0.03016601212316081	0.19463583343935173	0.04823553290248773	0.07425179590594766	0.10601788451228178	0.14068383145119592
Signature 10	4.788854238380665e-4	0.002048403841975497	0.001266389216729718	3.193379576887386e-6	0.015987103169658446	3.270390991340006e-5	4.09744416185515e-4	0.0028809543869625226	0.008430805161432079
Signature 11	0.006299583685994644	0.014266263761153539	0.012191702507009475	2.5944338891208167e-5	0.05760832689665897	7.002426295123952e-4	0.006198381941978637	0.020362104838280687	0.0395237919679604
Signature 12	0.030333467825126633	0.03256299613893219	0.030199253043850356	2.6193242636949433e-4	0.10191822815610663	0.0021174799595526667	0.014993053558409967	0.04638713334449323	0.07894221974664975
Signature 13	0.0012316101680294083	0.003624561544358662	0.00286708348444874	1.1678515623292174e-5	0.015981160104692933	1.2557443750802055e-4	0.001285047960032829	0.005130325682272188	0.01085244839934164
Signature 14	9.483699302453485e-4	0.0030482138131027146	0.0021617680248378172	6.587127815647184e-7	0.020629942216507186	5.7853043466960517e-5	9.656593647326802e-4	0.004372680974734368	0.010378881824820694
Signature 15	0.0020979388662545045	0.006615612950498891	0.005341612031263671	4.9723964526351725e-6	0.037736855452820066	1.3505991743576897e-4	0.002278028252734875	0.009361599815526181	0.02083219271345621
Signature 16	0.17312455334478166	0.1751285015163385	0.17469714682478205	0.034422694076667634	0.3219712910254616	0.0911373312927642	0.1487361303914017	0.2035837961812399	0.2573555557668868
Signature 17	4.282241120690802e-4	0.0017717965407261084	0.0012467126232917462	4.03322902198255e-6	0.018013174033830348	4.7331352906338136e-5	4.6185103890208137e-4	0.0024057843390159904	0.0064405804779298715
Signature 18	0.04675276789706828	0.04540087627351777	0.045414373410246955	0.003778595077474872	0.1010167232361397	0.018222390742263502	0.03574294861117961	0.05510914082260887	0.07373485430707015
Signature 19	0.04117697264531176	0.047437016721682886	0.04680449649888574	4.129880656586392e-4	0.11160780973528968	0.004531293715554513	0.032842660815486875	0.06164435224476543	0.093259182631596
Signature 20	0.0018666664164644839	0.006302452788710544	0.004363271189921306	8.094652453407483e-6	0.036731805977095175	1.6290130897680133e-4	0.0017420182780914792	0.009091006499738319	0.024310796502776906
Signature 21	0.001660592281600399	0.005939282070054936	0.004422297971703159	1.1111351436547914e-5	0.03640171378071212	1.586533695177656e-4	0.001769236444224995	0.008669925231208808	0.01987570684135094
Signature 22	8.04100117114023e-4	0.002501799284134993	0.0017739005109294573	4.407382678107581e-6	0.01554861306701085	6.775080886393236e-5	8.28492073877875e-4	0.003449353097416401	0.009196250400246218
Signature 23	0.0025537843919820986	0.007956272630290105	0.005860843083602444	1.3283754716311524e-5	0.0422577884657653	2.7106244253096416e-4	0.0026480735144449466	0.011359290895186456	0.027560610564781703
Signature 24	0.0016695119682121895	0.005853330707791643	0.004299430654155539	2.9683310268431236e-6	0.03186884353837952	1.9342968381775154e-4	0.0018682363718831928	0.008107968302175266	0.020478518832683996
Signature 25	0.014697921066879142	0.02152115140321353	0.019084741121168702	1.1526567737343582e-5	0.09170625344013864	6.671809580670527e-4	0.00935105268214199	0.030578802928205938	0.06081710965171781
Signature 26	0.0013336297117924121	0.005477499028975354	0.003954802906894402	2.407687823647559e-6	0.049260452141671136	1.4711669715797589e-4	0.0013698745962387544	0.0075146091946792165	0.020396210530769673
Signature 27	0.0011963558375110979	0.003356539296566485	0.002571831624624971	8.496518433908638e-7	0.01675596297161397	9.593527426074754e-5	0.0011482388053509081	0.00503221941732526	0.010119822564864867
Signature 28	0.01928159667713464	0.01850557774031396	0.018480858540903353	1.4531859637236406e-4	0.051694604242116006	0.0028994773945820716	0.011582507466560914	0.024627854812344495	0.037890812037737975
Signature 29	0.002941045177044986	0.010524013773836704	0.0082327056713185	2.2383673549698375e-5	0.054401733326827816	4.219529789011328e-4	0.0033808315709318876	0.015172040576488363	0.033563121223550124
Signature 30	0.0075773727377593855	0.019152868173472334	0.01635306182243312	3.1542941243691783e-5	0.07813698100360966	7.757019609144961e-4	0.007907592686568127	0.02658301268239413	0.05280218960435808
