signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.04200883274011928	0.04332006146339352	0.04283747089293036	0.022412821914463518	0.06867454642282764	0.028519273825766002	0.03795641878222255	0.04861111041159791	0.0587070658373528
Signature 2	0.1367796206521553	0.13743862348255398	0.13741818162455743	0.1203994647457212	0.15508398486028413	0.12647148344567927	0.1336330102369978	0.14128205854878736	0.14862036532082937
Signature 3	0.007702688268369666	0.018470491989536052	0.016649053223167315	1.0674259166124855e-4	0.07944863114261115	0.001184739961574014	0.008259877498472054	0.026288199149937207	0.04640877635178604
Signature 4	2.691935339684601e-4	0.0010098396222059719	7.016071672815657e-4	3.947079438650729e-6	0.007363986192858959	2.941320933508728e-5	2.8869206698811867e-4	0.0014362638875589741	0.003521438440722555
Signature 5	0.2192612764860677	0.22263349399175794	0.22353082273755218	0.08788449569855718	0.3369665379591625	0.1405295345525548	0.19825659695099662	0.24990133636889642	0.29836402778196064
Signature 6	4.107920600888962e-4	0.0016103093544651587	0.0010773279010528238	2.1685635275554108e-7	0.01067115779579774	2.0497604858955047e-5	4.0335243636766146e-4	0.002239717228884816	0.0057648097354986915
Signature 7	2.6872839764258843e-4	9.249403855642513e-4	6.537692884205228e-4	1.774176506175322e-6	0.007155673716540934	3.4989663180062766e-5	2.669513359573139e-4	0.0013223070885764457	0.0033619512439781994
Signature 8	0.20672075882383031	0.21046338382193788	0.20997836769502698	0.15979640438029571	0.27638910769248753	0.1710465469609522	0.19789505420279618	0.22330105015189383	0.2483775175902714
Signature 9	0.17218757916944233	0.1697404152621235	0.16975657449641685	0.10987676993306349	0.228585979987393	0.13461200357106126	0.15754784584418996	0.18131784826416672	0.20640715703511794
Signature 10	1.8617708816000668e-4	6.193805771378533e-4	4.450437789461284e-4	8.381767386910492e-7	0.004059350117718113	2.243899358954656e-5	1.899630633664737e-4	8.402500264205774e-4	0.0022615204061570567
Signature 11	0.0010206522006863624	0.0034684405107295838	0.0026657028251949374	1.3142728850675238e-6	0.018923202039015707	1.1563630709273216e-4	0.001168804849777583	0.004912248516829072	0.010835903495696575
Signature 12	0.03732827853635386	0.036597763331124966	0.03652434744118886	0.0010320991006047288	0.0855424715634834	0.007431084880059424	0.025362186118684026	0.04692826142887165	0.06986646138952
Signature 13	1.2005049705324201e-4	4.385816898339411e-4	2.886930618095746e-4	5.145509252419017e-7	0.003354956683645685	1.0624819167796508e-5	1.1997888304217639e-4	6.102476686779264e-4	0.0016462557639091448
Signature 14	1.6951910755018873e-4	6.717913810826361e-4	4.4592615493264985e-4	5.362548146662707e-7	0.004699711302476778	1.1199530878358113e-5	1.617620026764598e-4	9.466776159417378e-4	0.0025326514076793798
Signature 15	4.0976225340190117e-4	0.001593460794880419	0.0011322111961514112	3.159886908271199e-6	0.010442317160153881	3.0345953387223628e-5	4.113718091791265e-4	0.002254557529721877	0.0053852949741473345
Signature 16	0.08930491941491071	0.08861999228589446	0.08934808805350544	0.010888808141470467	0.17767675312405248	0.032861486409393355	0.07128347925004491	0.10596340694616604	0.1398400420465985
Signature 17	4.4836020759811814e-4	0.0015163532781645357	0.0010670799367812154	1.1932494932943343e-6	0.010939379231624814	3.875126286010425e-5	4.2450168091346383e-4	0.0021225660145840685	0.00541063026928469
Signature 18	3.727456677497902e-4	0.0012410889453817223	8.803283141235001e-4	5.368136901389473e-7	0.01238040957796484	2.910406206891546e-5	3.685477119425475e-4	0.0017056855241080508	0.004554679252389223
Signature 19	8.119374081128987e-4	0.0024409163375912575	0.0016518152021718691	7.067693636077352e-7	0.01582188247797828	5.145007307166657e-5	7.408308423530553e-4	0.003324983665650196	0.009206078556647896
Signature 20	2.9875046191478607e-4	8.59846008554791e-4	6.691412368049878e-4	1.01747151303222e-6	0.00534575123756343	3.8480088053596015e-5	3.0549887885164377e-4	0.0011806105199436553	0.0028480263958864174
Signature 21	3.9837119783047684e-4	0.0014621025849978699	9.796420177952013e-4	3.802948140655856e-6	0.01190599382453031	5.317663351915772e-5	3.8714795173447726e-4	0.00200835070121115	0.005368169508774363
Signature 22	2.2421403161339298e-4	7.999757529515054e-4	5.70680746524483e-4	2.4849521827642277e-6	0.005154853790907593	2.5762365503030397e-5	2.2446552414066026e-4	0.0011412890519112986	0.002731227371232395
Signature 23	2.507186164110018e-4	8.756419870972869e-4	5.993664877459515e-4	4.4350894131111997e-7	0.00558037864278113	2.0370669417279726e-5	2.6368555908977236e-4	0.001231663517384637	0.0031211451366170277
Signature 24	1.6542609004182159e-4	5.238449498530281e-4	3.645422329992187e-4	1.0594424120267183e-6	0.004603981657145018	1.3767710130834635e-5	1.6498301626842633e-4	7.410624096698432e-4	0.001904180703350733
Signature 25	0.005407747999780957	0.013341337824080706	0.011111097520675736	3.3635563333105064e-5	0.061335406916253	4.321846094243019e-4	0.005210518961779667	0.019292413289100713	0.037261460253465904
