signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.15797399175418894	0.16058566156300402	0.1607632456700402	0.09713474471283463	0.2226043404265243	0.12377652228979855	0.1496909666303211	0.17194031922834793	0.19376318178734941
Signature 2	0.0038976192095185967	0.007566920065668909	0.006691779229463591	1.3981816366582549e-5	0.03101278839049965	3.2704259469409675e-4	0.003499556629948364	0.010794391212705777	0.018997160541296382
Signature 3	0.17191517069760243	0.16838682823818227	0.16916326394648393	0.09371008005590853	0.27045215238004466	0.10936125925024447	0.14698722523520694	0.18885326107049777	0.23492855392238762
Signature 4	0.0022296412864521555	0.008196514741104726	0.006192562582884116	2.276775951650155e-5	0.05907991042438798	2.130028389896592e-4	0.0026048847263088347	0.011626728876250355	0.0268434209902662
Signature 5	0.04424220553938286	0.09602902473351478	0.09157939024194214	7.655984793619039e-5	0.3395307391483776	0.00611353337973203	0.04507879007124441	0.1348564228852616	0.23366211529233677
Signature 6	0.005751159532145538	0.013221776630564586	0.010624398717976383	8.31686434760309e-5	0.07864597130756143	5.668580388538318e-4	0.005120752858455896	0.017909378110852036	0.04298578748154863
Signature 7	0.0010107194971556092	0.003000703218610083	0.0021648772361512175	9.843416613582832e-6	0.014982834740015936	1.1962731994910509e-4	9.993591591131988e-4	0.004200223243814548	0.010139721888858338
Signature 8	0.06010950251649712	0.05674406135170056	0.05634447743352872	0.0016380616849732727	0.1400807781650505	0.0077793927712166	0.03383913273867735	0.07687044717478865	0.11555175294917087
Signature 9	0.08263901897618872	0.09035968414530135	0.08976389528452668	0.03531251834301598	0.17011642763035634	0.05045568866599665	0.07425663360286408	0.10556441991028283	0.1387389480221994
Signature 10	6.170227285759542e-4	0.0019905431528303907	0.0014162972777791902	2.8650731228443923e-6	0.013918677990589134	4.760283477161049e-5	6.050346204355804e-4	0.002809280652323894	0.006523534808499251
Signature 11	0.003208070025201768	0.010321521779310526	0.008560326411493131	1.5631773165349977e-5	0.042194049405976736	2.2507712462421667e-4	0.003636225216346665	0.015469293499506258	0.030024946159841984
Signature 12	0.008737276787370577	0.024999550377459018	0.021716475170123407	1.2139875492790986e-5	0.0855859584598015	0.0010355960676128137	0.00967443794547005	0.03633256366021714	0.06748677995620271
Signature 13	0.004411579266778959	0.005132532735703523	0.004689350281209529	1.5092703467818191e-6	0.021516097676643142	1.2633604405430383e-4	0.002470669899819455	0.007246756495119047	0.012830872968287945
Signature 14	8.3034872205596e-4	0.0027679367884457635	0.0020537389380786307	6.24615259937675e-6	0.013818546306563925	6.259875314827438e-5	8.508208882113633e-4	0.003979221752143205	0.009585951763922908
Signature 15	0.0017774269186579279	0.00607801071075739	0.004619299067582525	3.226875347737534e-7	0.04296375937631324	1.0342323996410084e-4	0.001949530110533619	0.00833650728543285	0.01931832800083934
Signature 16	0.18087061256341302	0.16599674831177935	0.1702288659403951	0.039187300803846345	0.3166121101705606	0.08130691875861772	0.13635554277611486	0.1962517337718218	0.24109351279366187
Signature 17	5.235574958460049e-4	0.0017241846658490711	0.0012702399232864597	1.8430657981031798e-6	0.012402689205597237	5.278001783643953e-5	5.374703545840122e-4	0.0023600666007157645	0.006356753532908469
Signature 18	0.033021149130065715	0.03633553934615397	0.03537208854580154	0.0019824221229119677	0.08626855571161501	0.010355920844848043	0.027170581302980827	0.04590529535429503	0.06567500208262718
