signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	316.47708645645736	309.3127141834113	309.5193535798028	162.20746848983393	474.45408377654235	211.77218008367723	277.8969271726718	340.8639638591269	402.1150825944084
Signature 2	171.995034383187	176.59372561785133	175.87332038973705	103.32224866717414	245.94181945884787	125.64945308722251	159.19284726023085	194.79510976992063	228.54844097105573
Signature 3	349.0716992971093	338.9474018615527	340.64718569031436	27.359591263616064	633.9732266651212	138.48624587472406	269.6560243642167	407.3993531335571	540.6311900434523
Signature 4	2.232595494828827	6.157954432462811	4.616244532197382	0.004563147313014981	41.151506397468424	0.20377678866586188	2.135824578965567	8.564615103157136	21.175291874748677
Signature 5	496.24081108608374	521.0336037782193	509.8860154134022	12.97750607791291	1371.6104391494434	78.90675510717577	335.8679320234502	700.0024039754277	1035.862214086758
Signature 6	2.7985196266571952	10.798582379301573	6.870213617951782	0.027012066189754273	87.26774364881402	0.18388847623778812	2.5441263354968147	15.622556152784837	38.82936987409673
Signature 7	2.3089624414383776	8.35221902741629	5.862785205226849	0.005844740571827498	77.06490137849498	0.1440200865268068	2.508789171987531	11.622837932999543	30.32413563771612
Signature 8	361.12869111275705	348.6995216624243	348.32971006984815	121.83815921060699	666.883923093577	177.16430189872196	289.1954932067839	403.4231795427502	534.3625165737806
Signature 9	581.6572416138392	561.6448614542418	566.1297459296196	342.4245405470356	841.2003040012506	409.3189162717756	504.568909724478	613.8620253065536	704.8291399246887
Signature 10	2.1347973817978048	6.74790518884626	4.983145706631767	0.012389018512780561	46.6267846652922	0.2535057423184914	2.1051612245860793	9.589455579373883	22.15643854221258
Signature 11	116.4059615909454	122.32250741828537	120.46367822596898	16.647033468066528	265.36725728985544	46.581172540646335	96.63395074005388	147.841187338652	202.44231925243258
Signature 12	82.0060239414113	104.03583645307343	96.57423609663276	1.3364921551478697	333.65316546367853	8.489071956552909	51.96947755324599	146.7324174405483	244.25000598084836
Signature 13	1.6042389127197398	5.428618328687494	3.7998465275394344	0.018689400524168925	41.488821796755076	0.22132149204039694	1.6567099853215181	7.906770702428899	18.48186494663347
Signature 14	1.474262463126129	5.413702480398965	3.673678205980364	0.003987263144034149	48.84336388310306	0.09153710965553952	1.5216823323386517	7.5183785084101356	20.479696774260134
Signature 15	3.4614713886401898	11.111520042802288	7.994296370161596	0.006102060249972214	65.39454890237337	0.34039547687495864	3.4337505019655996	16.14682009711905	37.59176135691251
Signature 16	478.36532063568444	480.01028980646385	483.0586474508574	25.80037593539507	853.5666216556557	212.4748210778366	393.90344931815883	569.5334656535505	731.4303417824069
Signature 17	2.013765881940528	7.935488657562918	5.5837860820672285	0.00651334814027838	55.21664204654563	0.1094635917902241	2.0299050201955477	11.19935103671041	28.769252286730044
Signature 18	1.816055051160495	7.335380000380517	5.23172801181839	0.008142313464320957	48.18744534195251	0.1145357874981143	2.0146659571692136	9.881577351540688	28.50846210741136
Signature 19	6.577010904034111	20.223766357430907	14.510353364834925	0.07615539194058012	100.79373682221787	0.9304263980424969	6.373974931625258	27.8782510496591	68.39900826382666
Signature 20	1.7962179460092553	7.2017233394823394	4.581200769102434	0.01951908070161415	46.31754309188736	0.16682740703474838	1.8013892350892153	9.780114600252626	29.13364657283707
Signature 21	2.899686469666631	10.412765303491867	7.23089462348573	0.06819492504675694	80.05312980362697	0.3402293305613881	2.861782465436994	15.454117171187786	35.38703202464946
Signature 22	1.5425156657079544	5.535566224307377	3.647881096502498	0.006442999139656101	43.66626372006271	0.12391507305616103	1.5194560380643098	7.716082399733724	20.615408148896744
Signature 23	2.732008735056734	8.538081791079836	6.1046335763417305	0.01749990856559505	65.09535633421258	0.26649572404457444	2.7563158431801282	11.338741941160606	31.96953506586319
Signature 24	1.25525267070612	4.063025095119389	2.6781652464600096	0.007924498737157998	26.39439772559479	0.11693276354825591	1.1647900883134885	5.735496031588056	13.84765442372111
Signature 25	148.4366416394476	172.5989097299178	169.0409633351224	0.05949170050428711	440.13789727011834	25.108826029383	119.38477520993874	223.865608677142	335.6442241597712
Signature 26	5.181490297950482	14.287779435330071	9.985378778923863	0.005692136936988659	82.1664449280491	0.3710722894422817	4.603649342538486	20.425062529893637	48.465987963665675
Signature 27	13.422896864535144	21.376044426165645	19.492970682578857	0.004371847450340294	76.53869289789279	0.8293843713311487	10.149038879969224	29.767982135582358	55.35039365684957
Signature 28	9.572370880207922	25.586648138198466	21.142773004933094	0.12328512813327103	96.14555097947144	0.5602256852182617	9.810762919594861	37.42454746828521	71.32401698395067
Signature 29	2.6573889195105247	8.570331767594194	6.027481748532061	0.03756948459493333	54.51247237656788	0.24705751062845116	2.7077797277417175	12.033599628811116	31.603674756316387
Signature 30	13.242933538455969	33.72352561849961	26.010258825439294	0.05955944112692942	249.4695832555806	1.5355764020755072	12.945878924238295	47.18636180318051	106.0839934079548
