signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.07703168720055956	0.07283625008810175	0.07421291822117979	0.0340997082949714	0.11729030816170048	0.041640127363673826	0.06159272202273966	0.08383510698859405	0.10096487126431608
Signature 2	0.004648389769461988	0.007050876019009796	0.006185339277378731	5.246457809149046e-5	0.025982069960943655	4.0349187946452564e-4	0.003083872633440298	0.00978567506719786	0.0194069012354321
Signature 3	0.29065390466197905	0.2850968099339384	0.2869421300402236	0.16727126648535023	0.39903502879548625	0.2063179467750332	0.2604747613435086	0.3111388827868804	0.3476055844860521
Signature 4	0.0016003960030168125	0.00522202860699306	0.0038922394108453877	1.4374850271631398e-6	0.02856114575253054	4.490309627420646e-5	0.0016989430739907266	0.007367562970257088	0.018044243842846322
Signature 5	0.10664173015457062	0.11846268263692114	0.11159279353001181	0.0010353394690278694	0.33473609297805834	0.011368824969364696	0.07010397273244906	0.1608769974618847	0.2575494576325005
Signature 6	0.004118724825401524	0.013048330668418798	0.010261009232256015	1.1879584846985773e-5	0.06546138418318957	3.6166227293414524e-4	0.004383927092772607	0.018670952518559224	0.04057872075456307
Signature 7	0.0013014071311159944	0.0039756654149350245	0.0030394640058604887	2.5178891220498572e-5	0.02305442479278595	2.209139602742393e-4	0.0013386665476954975	0.005392665603489601	0.014179931230847808
Signature 8	0.13683124632216334	0.12929454313292416	0.13018793931660189	0.030116508000652523	0.2234675936646832	0.06756758102545928	0.10775324616187607	0.15050901656676097	0.19199716372121053
Signature 9	0.0679675840782798	0.07620480916652951	0.0747050617709637	0.01160514593096337	0.15826190204533727	0.03668986354974935	0.0607627064145713	0.0910879371216181	0.12656927938754892
Signature 10	9.243543900165074e-4	0.0027762163980785083	0.0020465085876508263	2.152245879323622e-6	0.01637706467727216	5.964181464106158e-5	8.951113330115134e-4	0.004131279125669079	0.00904898848132103
Signature 11	0.029691760777876178	0.029786725804564623	0.0296492128015034	4.8477693410489263e-4	0.06509118729359416	0.00765893019380746	0.021635549383250907	0.038013018623969344	0.05160112543835923
Signature 12	0.007816401415358443	0.023793160087321966	0.021925522833543643	4.077155997487218e-5	0.09250122921945465	0.0018130980248338955	0.009847080727174018	0.03408340952632798	0.06356927676396859
Signature 13	0.002334238092731849	0.005538654332322496	0.004794244169287504	1.635844592220488e-5	0.028224034351065592	2.451155041785447e-4	0.002391721470654657	0.007934300395811326	0.014767236868111632
Signature 14	0.0013702310135116354	0.004487829850492172	0.0029757402714375393	4.297149912496116e-7	0.026735196161271728	8.122449078275343e-5	0.0013455896272514599	0.006176571586719725	0.015484954229823572
Signature 15	0.007244212441627724	0.012961987186945178	0.011285445932344628	8.206194715157972e-6	0.052419631060115025	8.257663573948634e-4	0.006073747803268115	0.018487929388598147	0.035826412069043544
Signature 16	0.05123705642164049	0.06872751963231001	0.06617406950019905	2.161603225441626e-4	0.17693066855700218	0.005553403914951159	0.04393058540340837	0.0925471583279085	0.13936947275387476
Signature 17	7.049663280230887e-4	0.002175409060994656	0.0016531477585654852	3.2105178010687762e-6	0.011075983148535834	6.655940574076801e-5	7.227590015801185e-4	0.003050870186708459	0.006997910385470147
Signature 18	8.162988330786447e-4	0.002761003698256522	0.002052114980287041	1.1703767321436043e-5	0.017812608825990575	8.101743420903666e-5	8.309426093622847e-4	0.004005518045678665	0.008974851612858289
Signature 19	0.003429265841556648	0.011501858623264121	0.008977317033606092	5.26198309513046e-5	0.054345184340472336	1.9036786969132884e-4	0.003703147721135108	0.016697455998986848	0.03730009051651159
Signature 20	0.0013188186156644324	0.004400585414132252	0.003057382629394661	2.4208059442277543e-5	0.028125451084873125	1.897684656031348e-4	0.0012927168717749781	0.006405826490269645	0.014798293278006922
