signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.2316259982895953	0.23819410385767023	0.23731062637745587	0.16605399639303392	0.3103593553565847	0.19916099946837015	0.2250156393482274	0.25160366983118043	0.27927277001861056
Signature 2	0.009508656333585655	0.012928950792232458	0.012204812311721599	8.603396987286481e-5	0.0438782045321915	0.0014891366885302548	0.007614382058529134	0.017058696533955572	0.029201663802069417
Signature 3	0.20241556686070872	0.1892308233402787	0.18854581702157186	0.07709104149619068	0.32136848361312353	0.12069469055453244	0.16387232386768363	0.2127412019464972	0.26187833683072576
Signature 4	0.001979862162710266	0.005935495454133062	0.004616178716609803	3.753791921176274e-5	0.0374263687014215	2.484737198471788e-4	0.001988360519199221	0.008460590644659228	0.018600770100838094
Signature 5	0.03205104516165562	0.07939075785328453	0.06718407854135365	3.0442211546373905e-5	0.3349511990540624	0.002182107719937179	0.032195303720810683	0.11454231615814496	0.22859102263197667
Signature 6	0.0020565502453468807	0.0072888515003967725	0.005089601034703904	1.1270613775925217e-6	0.04311759941022523	2.491062097717316e-4	0.0020810795330291486	0.01000499506157068	0.02653590647828742
Signature 7	0.0025214656634679478	0.008219056449585253	0.006403548009514964	1.2602050978281064e-5	0.043233302006196205	2.627037535562504e-4	0.0026326519564643753	0.011781571604959965	0.02554720440672102
Signature 8	0.07239250894975752	0.06898249240282944	0.06743352340083592	0.003663695800885122	0.1967581213330372	0.01381466933517077	0.04513635429991293	0.09056775551149966	0.1372870658600586
Signature 9	0.03800635971968152	0.04047593526539219	0.03772907768902093	2.5820911603537896e-5	0.12746381489112896	0.0024075136426113626	0.022681423591393707	0.054747663441171546	0.09472676149224546
Signature 10	0.0012010343096121412	0.0037263942825050815	0.0028717906196176635	5.848124012588968e-6	0.022761593988393964	1.199708553735693e-4	0.0012727170281640891	0.005444669998338313	0.012055950634764497
Signature 11	0.026402422877901063	0.025328212860679468	0.025079415440121263	1.9929494753632824e-4	0.07715284492004922	0.0019756080652055473	0.014125503653498296	0.035257287127444026	0.05479638023015918
Signature 12	0.010013227089748071	0.026769673665412896	0.023070695228485483	1.4618673206014455e-4	0.1090143157604145	0.0012356731404105806	0.010836223449991664	0.03908117067622205	0.07295869575135837
Signature 13	8.703038114952495e-4	0.002379459246869968	0.0015763548019267597	3.0462623168617053e-6	0.014084567766876378	4.45022408655088e-5	7.634268156520713e-4	0.0033552626719239283	0.008746687135851772
Signature 14	8.065872908900504e-4	0.0033146847147580033	0.002239009404332968	4.076666638927908e-6	0.02391189552461289	3.0317505955147697e-5	8.478933515134161e-4	0.004586416679955971	0.01259278786379928
Signature 15	0.0012777022279266146	0.004319211712483058	0.00307307709662182	7.316767510815388e-6	0.02382599190189564	1.2656433473284465e-4	0.0012390767315895827	0.006276136217574527	0.0150688457247711
Signature 16	0.11330609291917756	0.10993714311685529	0.11167251338220428	7.366890150830338e-4	0.24706487760094148	0.01714170899715814	0.08059333695521939	0.14173201118085757	0.18792235490099102
Signature 17	9.594632794174742e-4	0.0035017842996242694	0.002501825055128786	2.2058302976415838e-5	0.0238477107620113	1.1244557222734525e-4	0.0010120294795454665	0.0047985024091302345	0.012334218902294214
Signature 18	9.451751978598469e-4	0.003334016715443481	0.002360351342170744	6.521966760220739e-7	0.024144174493968582	5.421217107032269e-5	9.357354454481444e-4	0.004785635742241799	0.012084790404638699
Signature 19	0.0031598844457225855	0.01051799413829938	0.00823747874601154	1.0952186293089758e-5	0.05138295837738751	3.628335044691531e-4	0.0034544421123503255	0.014866841681392365	0.03425007113244386
Signature 20	0.001966645674725652	0.0060374722446669355	0.0042928895771823855	1.3576205409239358e-5	0.03909620204635788	1.2079587779322843e-4	0.0018640295411298563	0.008822194462029377	0.02089290054944616
Signature 21	0.002597233429507179	0.007566090000927541	0.005488437869802902	4.3216571635783116e-5	0.04649186029489941	3.601319950088765e-4	0.002490886428839921	0.010991688030572457	0.025425520014810833
Signature 22	0.0013835957542375605	0.003855567045273201	0.0029519703033980054	2.660378483308021e-5	0.021066282026164125	1.7152803605691077e-4	0.0014483882054534636	0.005417745694952762	0.01248764294572069
Signature 23	0.001671459777014861	0.005043059163840204	0.0036149745589733736	4.706336302600818e-6	0.031153474055661406	1.343030265919626e-4	0.0016639353295476562	0.007114982803143672	0.017484933613534908
Signature 24	0.0010597666846976122	0.004170217111792468	0.002956810281044819	5.924233360429535e-6	0.02462108344194713	8.307328705995704e-5	0.0011272821513514594	0.005949432505143213	0.015243874264176496
Signature 25	0.01770813261341395	0.037329621822928	0.03290856223422779	1.6351881464602373e-6	0.11674654604258057	0.002185531814492382	0.01717930990604098	0.05328695056245916	0.09310888771603487
Signature 26	0.0036023118514200356	0.01089971343523798	0.007456524941080364	1.1228653691884002e-5	0.05581102121419816	3.455222644414708e-4	0.0033981658143433205	0.015340041303210785	0.03805053779798212
Signature 27	0.010621035298751594	0.01336211341690354	0.012807686947366906	4.450934297830783e-5	0.03735033531004942	0.0020897457014917805	0.008177945900959403	0.018029883183432294	0.028156915112254332
Signature 28	0.03956418061195219	0.039101257737162914	0.03896269686383423	0.005505918443487757	0.07378646362505263	0.016639547122330494	0.031499627835557556	0.04617588497109222	0.06279042242803304
Signature 29	0.0021903162206824292	0.0069025711672221265	0.005300104454411777	1.5045902676057255e-5	0.03631880407931097	1.8899404077735738e-4	0.002327569483855506	0.009609223182729885	0.0222320648426608
Signature 30	0.008171601032928869	0.021957275185311553	0.01774749605214495	1.785164442614129e-5	0.07611744059491654	7.17708582421301e-4	0.008613044740608177	0.03241696900765062	0.06282795838965921
