signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.21721587374860907	0.2147218022828726	0.21521078101697572	0.1437434723322655	0.27429579612450616	0.17097237515330085	0.20179478796657307	0.22777228191634707	0.2542073562141208
Signature 2	0.009547688672376627	0.010517273371423224	0.009839215485199605	8.194413276160296e-6	0.035756836366954634	6.691133130057792e-4	0.0054112159565763655	0.014781748123922136	0.024639918004997912
Signature 3	0.144437140204889	0.13628638434698753	0.13709468332927605	0.03550700943478435	0.2467089252730548	0.06407540319695047	0.11182737094980219	0.15962202650995005	0.2084291780132495
Signature 4	0.0019165815461043806	0.006397212364242862	0.004479165242967658	8.940180679830432e-6	0.037554528018904514	2.0834021764058066e-4	0.0019018303015434644	0.008947508359697938	0.022527932194021105
Signature 5	0.10972816804025744	0.14446645750507842	0.13856423468755577	0.001001595565093547	0.39231613162489076	0.010491380181976831	0.08536263244229846	0.19967636376265274	0.3100904064756804
Signature 6	0.004017715267136053	0.01253327890169881	0.009335164033688122	7.5398503988145216e-6	0.096330000865422	2.8741185948150095e-4	0.004106893892767218	0.01784709199895219	0.04124053362762782
Signature 7	0.0016398756629574076	0.00574902663473756	0.0038396117139792435	6.659429524443878e-6	0.02818118467975844	1.3054704239524894e-4	0.0016303813953286589	0.008322412680135354	0.020162271460701632
Signature 8	0.05332092156731165	0.05945430200525859	0.05774633467159194	0.001157934173963185	0.1521874051914693	0.009192025735489318	0.036612521857220616	0.08093084264650724	0.11975407905365583
Signature 9	0.050704363698022434	0.04910507423230504	0.04898073828069005	4.77225522758089e-4	0.12888323739682508	0.008393138360957111	0.032992538852286084	0.06330183403887564	0.09763753621855277
Signature 10	0.001400769235642971	0.00460492302430589	0.00337404409144953	7.881253350438982e-6	0.02558979902187197	1.128740578284774e-4	0.0014134146978677536	0.0069087460185031	0.01465611376327444
Signature 11	0.006028348872466169	0.01550649067358366	0.013679182588879374	8.561649463649183e-5	0.052329578595728884	8.650583599535402e-4	0.0067197886620828364	0.0231195621654565	0.040401814531316145
Signature 12	0.008884018087703243	0.024114850766110467	0.020677598299720736	9.485909474703077e-5	0.09401289583665011	0.001194603536759209	0.009249217035433957	0.03479407779669168	0.06957458541713042
Signature 13	0.004923562476081902	0.007005458171071451	0.006183488659240921	3.0467972692331965e-5	0.025770173133837868	3.0931174626425877e-4	0.0033904848939292284	0.009996999344831522	0.017819495202580072
Signature 14	0.0018624078690366187	0.006443149235069565	0.005084693386447374	1.8530708918432093e-5	0.04237157473236909	1.4739523044015633e-4	0.002084397127696316	0.00932810696572222	0.020455300773337657
Signature 15	0.0018544744743368333	0.005893822631149024	0.004599919237914269	2.1360478197320648e-5	0.026915715442545153	2.614397590734957e-4	0.0019818378379628998	0.00816167846979523	0.019059693178281392
Signature 16	0.1538197772350361	0.16068966668761744	0.15966643660389088	0.035359028357285924	0.3000937442734703	0.07448104723947703	0.12698956501165912	0.19244467777837115	0.2472549224673934
Signature 17	7.368725073041626e-4	0.002289503467220087	0.00159166937820305	8.84175981145126e-6	0.013824053693911532	6.702797496144188e-5	7.276960764378826e-4	0.00309339385671579	0.008622928613070003
Signature 18	0.0010768011149508952	0.0039057123752812774	0.002763313975118248	2.3580579890078516e-5	0.02132140023199363	1.0854273992590855e-4	0.0010703768104235152	0.0055249009163011896	0.013795633670646608
Signature 19	0.004234726427217093	0.015086962861625633	0.011891398331983761	6.447086153837468e-5	0.06312054937403222	5.038109037343994e-4	0.0047111271452526604	0.0217042529474844	0.051284732794008935
Signature 20	0.002973677401801646	0.009773508018222033	0.007840806774399908	6.774643084685366e-5	0.04585817595226793	3.710881435922225e-4	0.003430833131499874	0.01333959105142241	0.030658644773367157
Signature 21	0.002415454967664866	0.007622475172465831	0.005943249732172679	1.958661411843494e-6	0.039388804605537835	1.718693620498499e-4	0.0025741089300568795	0.011074213745790503	0.02431109065134226
Signature 22	7.160350309100613e-4	0.0026165695545497477	0.0019028237432633468	6.892979901448874e-8	0.014832339913444122	6.740527306435984e-5	7.340808714118972e-4	0.0037010206513507084	0.009354194624668338
Signature 23	0.0014158041434806277	0.004910404094707426	0.0036434995917181447	7.19812620067529e-6	0.027731154818920266	1.206639152907046e-4	0.001461853799117012	0.0071641303137674585	0.016605724969163196
Signature 24	0.0015439825209642832	0.004444986825833358	0.0032427898772922066	2.0311879869388268e-5	0.03089508250912449	1.483509799945867e-4	0.0014874806075278924	0.006329237207201869	0.014928868327012852
Signature 25	0.018454637480478306	0.027711977412174908	0.024065137594331463	1.1813197086291479e-5	0.09439422645824394	7.927839585849287e-4	0.013384330144347449	0.03936752721745816	0.07011491556166333
Signature 26	0.0027672765778700504	0.009445177375336278	0.007271821552288103	5.272904887721333e-6	0.054432379752761856	2.7645641691164525e-4	0.0031133074111271406	0.013335398108945646	0.031252044365064124
Signature 27	0.0012662554200446722	0.0038104635010587527	0.003123126975180771	4.7465953181308985e-6	0.017135471594385592	1.1677339643239936e-4	0.0013813808781565633	0.00528875529711953	0.011558773140246918
Signature 28	0.005372815663130979	0.012992324188784737	0.011984267767590326	1.1342107482197121e-4	0.04466196197031643	0.001298641592631998	0.00597668904064126	0.018559432001154116	0.03198761347336491
Signature 29	0.002580940763105318	0.007165461816261184	0.005122438253241771	1.4384167984922616e-5	0.03971525577609882	1.5887188793434117e-4	0.002387889830481899	0.010106131624164811	0.023621067492509508
Signature 30	0.008948115539602963	0.024735300502966608	0.022402894848992605	1.7794239939566275e-5	0.09049677398163095	8.650386215934403e-4	0.010711835745482704	0.03558161517738491	0.06557496852411605
