signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.19788307834474195	0.20133707419670444	0.20079860970838337	0.14528209792625488	0.2666381151541026	0.1643315363265469	0.1876803271025741	0.21504556623584087	0.24413908165371226
Signature 2	0.011966911428652534	0.013443656084203613	0.012956803823173022	4.136749173837245e-5	0.03899282087784538	0.001210967865575974	0.00837641057800265	0.01820346823744119	0.028757004566677444
Signature 3	0.11218660376358502	0.11031338353627665	0.11000193880546788	0.002648435694255829	0.2445296116598413	0.03304419289043143	0.08195371681409935	0.13631142068154828	0.18897489249389826
Signature 4	0.002045895652863338	0.007788204201335319	0.0060287825927406785	1.2573439037604825e-5	0.04006504093761801	1.9273949117085528e-4	0.0023990154861989674	0.010641313313744362	0.025506983817705622
Signature 5	0.1801863345327929	0.17218320691334943	0.17222527409762678	5.116837410455974e-5	0.41787619072192644	0.015130668711534455	0.11224083776831807	0.22532697752477887	0.3323899882691399
Signature 6	0.002122069834060241	0.007163339613982498	0.004979996303081951	2.554579998175741e-6	0.06036809224754732	2.24280543811959e-4	0.001990358441951881	0.010568100270529054	0.026512419149379313
Signature 7	0.002470341849609135	0.008067038656782662	0.0064834441619916324	1.3762123897910066e-6	0.037838762899901436	2.2149658812123109e-4	0.0026856217619049675	0.01167922626194255	0.024984622065756384
Signature 8	0.05560597632828786	0.05666055288101245	0.05450649583026186	1.3345823599019568e-4	0.1612638563070166	0.0037402905537731457	0.034317843188277325	0.07635225971422593	0.1203279568689357
Signature 9	0.081695926242545	0.07893266525251404	0.07870369964442685	0.004014099325616078	0.1635687615237339	0.03166250871160632	0.061957408049482715	0.09515375785985995	0.1307786176477403
Signature 10	8.109431687243508e-4	0.002721538176960643	0.002105952271290311	2.4133339018782537e-5	0.017021871760595456	1.361157505954111e-4	8.929592770781454e-4	0.0038785710122199615	0.008672246169521438
Signature 11	0.037752771526675645	0.03474985979550342	0.03508800695763316	2.4318488215482412e-4	0.08158681262459024	0.0029869202996366585	0.02343476014341995	0.045645177209970994	0.0666408418152469
Signature 12	0.005976975429335228	0.01847630332295356	0.014225584833691234	2.1757448110349817e-5	0.10450908557892882	6.577384679199634e-4	0.00639189085563554	0.026227356562346323	0.05628852581528285
Signature 13	0.0022430256775947412	0.0059276721717500544	0.00503327620536972	3.4736894960972465e-5	0.023451283065733474	2.1370660116682837e-4	0.002337560861904557	0.008700164220545998	0.01609491833038637
Signature 14	6.668963690481724e-4	0.0028819214454154363	0.0019944000641882714	1.610605114511728e-6	0.02353357646272132	4.512520917965925e-5	6.875152674105784e-4	0.00403598954506912	0.011276354254296773
Signature 15	0.0014403920281572387	0.004529729276012814	0.0033642756941383994	7.144226928622552e-6	0.027596869265619123	1.9652994542462043e-4	0.0015148085244578349	0.006451022518203091	0.015627941354702975
Signature 16	0.11984555673258585	0.12272254422945837	0.12180813919371652	0.006284581858870403	0.25906023894877445	0.032443896419803206	0.08972909533100976	0.15562348883018612	0.21674612987848868
Signature 17	9.063998113116793e-4	0.0031849379014952904	0.0023995391913052286	1.766737490242343e-6	0.020004408596187497	1.2967950423212492e-4	9.894706299042914e-4	0.0043279312086154905	0.012014786659189638
Signature 18	9.870954907749013e-4	0.003029879699552668	0.0021679134285057912	4.057222040363807e-6	0.015033136881040686	1.327559259599936e-4	9.614983909999717e-4	0.004232091407364423	0.01096983445589205
Signature 19	0.008821043869703891	0.021134912602940526	0.01724917792315992	9.42764314312301e-5	0.08748316223994783	9.322213581604177e-4	0.008739537516895612	0.030064089805203975	0.06266438543058707
Signature 20	0.0016424801198935395	0.005500265256362582	0.0037080552393428936	4.29254834289201e-6	0.03110203703927878	1.7547586406030502e-4	0.0016029285737656183	0.007850156166484573	0.020196435892198362
Signature 21	0.0013434785431735707	0.004087125377406694	0.0028593960545660988	8.050736296011121e-6	0.02769748050394281	1.401946147366913e-4	0.0013038819241550461	0.005877622588580515	0.01381531214630886
Signature 22	0.0010159471701930104	0.0034777953571303484	0.002531809178966819	2.5155403099671633e-6	0.02143217670059019	1.6531456147153795e-4	0.0010921878328868436	0.004803231383939968	0.012459677056666956
Signature 23	0.0019347533214333604	0.006227354505472546	0.004626054110216063	1.360475466570675e-5	0.03916617845482127	2.6032587034023613e-4	0.0019333171913761978	0.008765823910727983	0.021813884021491352
Signature 24	0.0018291498479613014	0.00507320029412814	0.003897204127735916	1.4786857440914298e-5	0.029385978018505628	1.9201709875163762e-4	0.0018255107619262194	0.007041730623669217	0.016261299413994075
Signature 25	0.041962270883139544	0.05294390627600613	0.051257458479451956	7.133223863830328e-4	0.14591616507009694	0.00683403787010863	0.03326100468971538	0.07054781956296884	0.10761529668490886
Signature 26	0.0017030950266682418	0.005684013404189183	0.003945849054419252	1.624066724706086e-5	0.03346651440380378	1.4711514623575375e-4	0.001750986677362911	0.008060193315466726	0.019431627998823826
Signature 27	0.0022745999594715985	0.00485356474040311	0.0040460686840321745	5.757425615262323e-6	0.025119618580559045	1.269672511840497e-4	0.001958912848856192	0.006859541979556463	0.01482566484716881
Signature 28	0.006133349135693403	0.010236149862463786	0.0092620337590337	1.5494058977647484e-5	0.04715694460746346	5.248587592302726e-4	0.004829862720355068	0.014153954380946639	0.026700279504996278
Signature 29	0.001243796097351305	0.004500122212314029	0.003272096016217359	8.76940718068323e-6	0.030950344895063295	5.933726620736074e-5	0.0013212847310729164	0.006366475582704038	0.0160026647317957
Signature 30	0.011925897605429156	0.022168082755919576	0.018591449178164174	1.5185107123289647e-5	0.09266477275611788	9.69755492774192e-4	0.009234210296351388	0.029938562573519782	0.06313799037098725
