signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	455.1404756858338	465.4166678043625	463.2471783466199	363.9686351381296	600.9221189846338	387.0492323418864	438.938273581521	492.591908893294	544.9813266042551
Signature 2	28.571661748669758	25.85869044174716	25.259898618322545	0.3302154141187284	68.18730483915087	3.4530782626077365	15.944947385910615	34.53497162492489	55.05391367272505
Signature 3	434.59542570373605	441.36957423766097	442.25595171143306	206.44404229472278	648.8417571652209	294.63012176218757	393.32024403396133	491.7449600307359	582.5771382661717
Signature 4	2.92362682631955	11.025303372999431	8.039694117076627	0.10449216769171835	62.33568549472834	0.2953522795141703	3.0608133390731425	15.60299662562013	39.60784272755403
Signature 5	132.21570259440008	212.19196903940377	198.39794261409776	0.39082632702930914	626.6809903152088	10.341256257367414	105.30494596107678	297.9177532126289	503.95851359624334
Signature 6	4.905659457631998	13.556397579769742	10.168323573823628	0.01999049628446555	78.74976843706767	0.6120513695519582	4.839336260298563	18.76447972491662	47.18531186857282
Signature 7	4.2742144608095085	13.692634220401832	10.45874812179721	0.032937774701328366	71.68974019260621	0.47706499543748637	4.3285472345610465	19.73328030382602	44.969574234838085
Signature 8	113.71089658229258	127.2577894023547	122.50890630451502	0.3890374445505471	315.81041308470066	9.409762291734367	80.11688745190142	173.6031969656324	254.77168760117885
Signature 9	87.19763599112409	106.93621734360798	104.210515407542	2.630736592879515	277.58784595247846	22.355962668496254	71.4259508452318	140.0011967593789	207.58518368185622
Signature 10	2.5408943217850304	7.771447478717509	5.612974660112459	0.014503683598972038	38.98837566809004	0.3718478233145338	2.5737769151809644	10.866367805019383	25.62943594511568
Signature 11	38.35034525530311	45.8983504204491	42.98846412875024	0.4823052819691561	124.4352463792401	4.132567723787308	26.31311206793226	62.8872036278114	103.47544992711451
Signature 12	17.103923913829966	46.89243809757869	40.01266965508099	0.11499095938298286	186.19161237082048	1.9334105035483904	18.364079690363983	65.75583171941929	133.02225287443022
Signature 13	1.3056873943875185	4.9217842485959356	3.846888153435442	0.006193180174960028	33.98675186826797	0.09318177354732096	1.4596293780444105	7.13718980235089	15.922087072156838
Signature 14	1.7063651518598126	6.612436969328416	4.724575999569992	0.033552235553751655	40.272725650737584	0.16999644154531451	1.7911473347440199	9.327819582214683	23.97274967442236
Signature 15	2.2349475699788854	7.659023621432111	5.71279555995963	0.017895863667933883	44.377237295333906	0.22275044101181374	2.4202375153116757	10.575866841962391	26.643725940337482
Signature 16	173.19332862132345	200.26736130672003	196.45241892396612	6.241135028997156	479.0401690636834	36.43249197503104	135.06972432340478	260.3703570193991	370.72944709101876
Signature 17	1.4465182351489414	5.152586074230394	3.9578327513413774	0.0064557839986781745	33.2794920498608	0.1474239694942397	1.594104227058621	7.305644424794382	17.277379657612606
Signature 18	1.921015303016297	6.8376286640501585	4.815626029738205	0.021193907264211432	41.37023762311472	0.20151602025962687	1.8423547093960757	9.86279969932656	25.233282677907326
Signature 19	8.394629488810397	24.610527395689935	19.001253857190466	0.10909127411235922	123.10312113836798	0.9608935164926415	8.76910198671656	34.89121267327593	77.37600969625629
Signature 20	3.7795024872161873	12.170222398940112	9.31513468964285	0.011438072597715704	79.39451415148935	0.44968683437076035	4.182000491958464	16.996218044255063	39.40673825850867
Signature 21	4.386281963455883	12.533022316446043	9.611294936793378	0.15629072055687274	98.32708685769906	0.4695193759937044	4.470216631608638	17.614782465210983	40.98555567286773
Signature 22	2.605588125683056	8.55360011484108	6.007200957796144	0.03274598127145329	48.6010887969789	0.27028906490013016	2.5794346792309923	12.006200654657137	28.603133536137733
Signature 23	2.731979901123208	10.079331197689884	6.861572841052228	0.02652666850817311	63.60557055375362	0.25839051488086706	2.754187193778036	14.508346248359976	36.041140339281355
Signature 24	3.0954456175471217	8.437558731161884	6.253198944258874	0.0024135757083661668	47.414964631030855	0.17936668938815206	2.8883768125120874	12.032745970879928	26.980244550835064
Signature 25	40.959121116288	65.14010514354788	58.292598108066315	0.11819094633781338	236.05324317336442	1.49800286562395	32.17412051344001	93.10402899420669	161.34848587610645
Signature 26	5.9793035931917835	19.875814962229303	14.637944925727329	0.0030958871088624276	110.44134237079825	0.48967871898945076	6.108154139726218	29.240722460441127	65.03881162723057
Signature 27	8.941383769569308	14.713288311163728	12.899312452106173	0.1162960802674676	50.949549436158456	0.9735404353651782	7.201340144674156	20.088403528571664	39.859606365006364
Signature 28	52.035266822134425	58.98075594202828	57.97902304365002	3.053812614827901	125.63258862210736	18.15755027225588	45.556483907533654	72.9284766658986	100.08832793830429
Signature 29	4.0447780136170515	12.934522089720797	10.53133571574898	0.03433753587000134	80.44704534921134	0.43329982370333453	4.639613757406702	18.51174907519895	38.426421283727365
Signature 30	28.8568759520461	57.652951073130666	52.08926330394527	0.4603521259193376	199.57252445420735	3.626560144885261	27.81756508492112	81.29715138241191	147.22403334984273
