signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 1	0.22147955021208457	0.22648013031842457	0.22542441768691965	0.17711369106478328	0.2924195226202598	0.18834512522719535	0.21359526694964526	0.23970409191887782	0.26519772584148665
Signature 2	0.013903485035849032	0.012583304351215163	0.012291921468770096	1.6068876599451503e-4	0.03318117023802962	0.0016803300547969522	0.007759098484628036	0.016805338990231095	0.026790225631496377
Signature 3	0.21148195897992025	0.2147783816241659	0.21520970886201124	0.10045938797796729	0.31573808134560627	0.14337232202539538	0.19139671242528533	0.23929195135315617	0.2834925247037332
Signature 4	0.0014226894531968628	0.005365111130413349	0.003912259910986192	5.08477701662863e-5	0.030333666907410385	1.437237369898639e-4	0.0014894468803275632	0.007592699087893008	0.01927388940513578
Signature 5	0.06433854140846719	0.10325643262258091	0.09654401100442714	1.9018312750817962e-4	0.3049542531947488	0.005032241487770031	0.05124328270612008	0.1449721426825445	0.2452352864215296
Signature 6	0.002387182217825789	0.006596787143440264	0.004948089330327799	9.72773541823141e-6	0.038321055200519545	2.978352163269869e-4	0.0023549081558630475	0.009131133686090812	0.02296122232047339
Signature 7	0.0020799097132892996	0.006663082345694322	0.005089415144426866	1.602811420989215e-5	0.03488551834190083	2.3214841627128288e-4	0.0021063490192511176	0.009602569490912906	0.02188300449383849
Signature 8	0.05533376962641974	0.06192593158265435	0.059615039564240885	1.893126250854244e-4	0.1536790331312412	0.004578959752668791	0.03898631992793257	0.08447844134580652	0.12397649031687535
Signature 9	0.04243193965504822	0.05203708873168272	0.050710713093694404	0.0012801637921554818	0.1350792437724956	0.010878813950606449	0.034757153695976546	0.06812710304592647	0.1010146879230444
Signature 10	0.0012364449254428371	0.0037817262670158196	0.0027313745304683498	7.0577535761421115e-6	0.018972445580579096	1.809478458951503e-4	0.0012524461874359924	0.005287770221420625	0.012471744985457753
Signature 11	0.018661968494064776	0.022334963708247738	0.02091896064659379	2.3469843404825115e-4	0.06055243132809737	0.002010981860723751	0.0128044340963174	0.030602045560978786	0.05035301699616278
Signature 12	0.008323077330330884	0.022818704670354597	0.019470885476925055	5.5956671232595064e-5	0.09060419093470583	9.408323618240342e-4	0.008936291820128459	0.03199797163962009	0.06473102329655972
Signature 13	6.353709948357759e-4	0.0023950288314335453	0.0018719650381680984	3.0137129805158288e-6	0.01653856538601848	4.534392873348952e-5	7.102819357880344e-4	0.003473085061971236	0.007747974244358559
Signature 14	8.303480057711983e-4	0.003217730885317964	0.0022990637467493876	1.6327121923966743e-5	0.019597433406684957	8.272332921913116e-5	8.716045424545109e-4	0.004539084954848995	0.011665571617723776
Signature 15	0.0010875657274836432	0.003727018793884239	0.002779949177595927	8.708449473447145e-6	0.02159476267412842	1.0839437518823053e-4	0.0011777311510032485	0.005146407222366126	0.012965316759288314
Signature 16	0.08427899202984111	0.09745370379889054	0.09559728414791539	0.0030370486759110247	0.2331095713205272	0.017728706557192723	0.06572735976808018	0.126700903659075	0.18040362388857362
Signature 17	7.039018175907256e-4	0.0025073411553432575	0.001925952677051765	3.141500729283783e-6	0.016194400024263162	7.173915790473951e-5	7.757198185200103e-4	0.0035550581142551737	0.008407484018302972
Signature 18	9.348006340711905e-4	0.003327313218515892	0.0023433703307728492	1.0313336868229407e-5	0.020131502492999862	9.806132372731234e-5	8.965229729421293e-4	0.004799415912081051	0.012278969672947605
Signature 19	0.004084977853435718	0.011975925739995102	0.009246352241941832	5.30857781568658e-5	0.059904195201152304	4.675880858844971e-4	0.0042672029132440675	0.01697869229843111	0.03765255946289843
Signature 20	0.001839173959715906	0.005922249342549932	0.004532912257733748	5.565972067014941e-6	0.038634800073717446	2.1882571015608776e-4	0.002035036735746211	0.008270665714965968	0.019176028349639253
Signature 21	0.002134443777837413	0.006098794314572284	0.004677029166322811	7.605387861648309e-5	0.04784773083099711	2.2847658199207029e-4	0.0021752878985930113	0.00857167029937274	0.01994430932986264
Signature 22	0.0012679260952228985	0.0041623358223070945	0.002923212144912965	1.5934784073699898e-5	0.023650164864709926	1.315275254988468e-4	0.0012551993572900205	0.00584243340859228	0.013918799774276269
Signature 23	0.0013294306088190802	0.004904784037805296	0.0033389648861568023	1.2908354505193729e-5	0.03095161584124264	1.257374768276725e-4	0.0013402370772642508	0.00706002250528466	0.01753826780500309
Signature 24	0.0015062995705825413	0.004105867995699214	0.0030429191942865563	1.1744893957986213e-6	0.023072975489552727	8.728306052951438e-5	0.0014055361618063686	0.0058553508374111565	0.013129072774128985
Signature 25	0.0199314457986803	0.03169834800172647	0.028366227789813292	5.75138425001525e-5	0.11486775823521383	7.28955165753747e-4	0.015656506332574212	0.04530609683416384	0.07851507828520995
Signature 26	0.002909636785008168	0.009671929422009394	0.007123087555098457	1.506514408205561e-6	0.05374274567922056	2.3828648126007337e-4	0.002972337780888671	0.01422906202454556	0.03164905675291026
Signature 27	0.004351038330690659	0.007159751002999381	0.006277037689589378	5.6591766553512215e-5	0.024792968095454237	4.737423043139553e-4	0.003504301773564066	0.009775378846020276	0.019396402124090686
Signature 28	0.02532129772366639	0.028701097782008897	0.028213636517591248	0.0014860402018627254	0.06113507962146344	0.008835790886742521	0.022168605307802264	0.03548830981308934	0.04870478245172958
Signature 29	0.00196826180711292	0.006294171333197468	0.005124737574573712	1.6709263197080943e-5	0.03914698070521233	2.108514957193842e-4	0.0022577195899789303	0.009008150401556668	0.018698988459234726
Signature 30	0.014042275402455524	0.02805496402585434	0.025347573383914974	2.2401563305077254e-4	0.0971155836760133	0.0017647494622312703	0.013536528021859427	0.03956065760701309	0.07164186537705242
